,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0
1021,1021,-0.4046618867824594,-0.4,1,471.0,637.0,1.0,1012.0,1,0.41191085479280987
1022,1022,0.14389180814214364,0.1,0,447.0,799.0,0.0,3754.0,1,0.21064329150636357
1023,1023,-0.03317353760613173,-0.0,1,291.0,671.0,1.0,258.0,1,0.6132484879713225
1024,1024,-0.7822576177578802,-0.8,1,377.0,959.0,1.0,444.0,1,0.2743742608775187
1025,1025,0.5910042344782989,0.6,0,361.0,735.0,0.0,654.0,1,0.4416110107160143
1026,1026,0.05641527561677395,0.1,0,481.0,692.0,0.0,3827.0,1,0.5520092384969438
1027,1027,0.07645131162458574,0.1,0,393.0,666.0,0.0,2371.0,1,0.5536196500980315
1028,1028,-0.3621461813935112,-0.4,1,466.0,763.0,1.0,491.0,1,0.45653903067305135
1029,1029,-0.9519956223994686,-1.0,1,402.0,880.0,1.0,1208.0,1,0.32226839454016215
1030,1030,-0.9272907157899983,-0.9,1,349.0,614.0,1.0,457.0,1,0.34036265160504453
1031,1031,-0.2419565313299321,-0.2,1,343.0,538.0,1.0,1059.0,1,0.22386833126293862
1032,1032,0.9646069063277256,1.0,0,287.0,723.0,0.0,120.0,1,0.5869155786814588
1033,1033,-0.1595966020040116,-0.2,1,394.0,829.0,1.0,547.0,1,0.973615186144908
1034,1034,0.6332855803698767,0.6,0,328.0,884.0,0.0,518.0,1,0.1326665985662847
1035,1035,-0.05374966332070241,-0.1,1,360.0,737.0,0.0,3903.0,0,0.44002003817476054
1036,1036,0.6880329925742998,0.7,0,443.0,864.0,0.0,793.0,1,0.8381320611668709
1037,1037,0.8171854693543883,0.8,0,380.0,660.0,0.0,510.0,1,0.8964996437755951
1038,1038,-0.3530211818201421,-0.4,1,481.0,666.0,1.0,463.0,1,0.3662859808761537
1039,1039,0.5533564615279332,0.6,0,277.0,608.0,0.0,585.0,1,0.5937994364698329
1040,1040,-0.9537052220559517,-1.0,1,290.0,611.0,1.0,929.0,1,0.8126652384469987
1041,1041,0.055922500501127015,0.1,0,456.0,565.0,1.0,3979.0,0,0.34060049358531463
1042,1042,-0.16612126083282286,-0.2,1,281.0,834.0,1.0,1645.0,1,0.2497303785494313
1043,1043,0.5175424002785114,0.5,0,400.0,541.0,0.0,1209.0,1,0.9639690928380735
1044,1044,0.6076556521415151,0.6,0,496.0,999.0,0.0,1395.0,1,0.16823766547156666
1045,1045,0.6430850486358703,0.6,0,305.0,591.0,0.0,814.0,1,0.38183177039176974
1046,1046,0.9771479177417901,1.0,0,346.0,908.0,0.0,536.0,1,0.6031420341456332
1047,1047,0.760116546501729,0.8,0,332.0,850.0,0.0,628.0,1,0.5572972079404066
1048,1048,-0.23990267796157605,-0.2,1,494.0,561.0,1.0,655.0,1,0.9207683365590522
1049,1049,0.6105114566002559,0.6,0,418.0,600.0,0.0,812.0,1,0.9640344077418418
1050,1050,0.09925915208889968,0.1,0,479.0,600.0,1.0,3921.0,0,0.39364825706710727
1051,1051,-0.9907326848952029,-1.0,1,441.0,885.0,1.0,604.0,1,0.6847030646213575
1052,1052,-0.15835936967184017,-0.2,1,480.0,665.0,1.0,1295.0,1,0.33448729669529115
1053,1053,0.7346388484165742,0.7,0,411.0,650.0,0.0,439.0,1,0.9806444307683068
1054,1054,-0.2638656538708404,-0.3,1,345.0,925.0,1.0,790.0,1,0.4930973992414285
1055,1055,0.42327843141443955,0.4,0,498.0,829.0,0.0,1063.0,1,0.44988809025689325
1056,1056,-0.6319144833620292,-0.6,1,444.0,714.0,1.0,992.0,1,0.15625539711748723
1057,1057,0.9961273793026038,1.0,0,280.0,596.0,0.0,324.0,1,0.7058264948809597
1058,1058,0.7779798687695891,0.8,0,438.0,958.0,0.0,674.0,1,0.17969262695375532
1059,1059,0.2533166359303083,0.3,0,254.0,594.0,1.0,462.0,0,0.3931187510134164
1060,1060,0.9814240444904625,1.0,0,496.0,998.0,0.0,586.0,1,0.780306451402166
1061,1061,-0.9128160224085533,-0.9,1,440.0,982.0,1.0,1248.0,1,0.28072742121894334
1062,1062,-0.1693536984866384,-0.2,1,422.0,693.0,1.0,1575.0,1,0.7955316488891231
1063,1063,0.12360268671596142,0.1,0,387.0,923.0,1.0,1090.0,0,0.7160587811107874
1064,1064,-0.9172576534177566,-0.9,1,344.0,625.0,1.0,411.0,1,0.7883184646907804
1065,1065,-0.49377259243924887,-0.5,1,291.0,502.0,1.0,397.0,1,0.7082124210589056
1066,1066,-0.06684593349914691,-0.1,1,409.0,550.0,1.0,4041.0,1,0.29455463094225304
1067,1067,-0.35444683857874293,-0.4,1,299.0,827.0,1.0,744.0,1,0.8013232513916132
1068,1068,-0.4379024011132726,-0.4,1,348.0,536.0,1.0,1006.0,1,0.2881631328243805
1069,1069,0.5204122164791984,0.5,0,358.0,675.0,0.0,997.0,1,0.21752418358073944
1070,1070,-0.24226085412134024,-0.2,1,253.0,728.0,1.0,619.0,1,0.19586018752769419
1071,1071,-0.7199687218879887,-0.7,1,365.0,661.0,1.0,444.0,1,0.1844553544698851
1072,1072,-0.862505646928275,-0.9,1,439.0,695.0,1.0,436.0,1,0.4755560204068173
1073,1073,0.2829087877175005,0.3,0,374.0,851.0,0.0,1375.0,1,0.33203501293834004
1074,1074,0.1644914644769997,0.2,0,444.0,833.0,0.0,1583.0,1,0.2567683319929953
1075,1075,-0.9276913600289685,-0.9,1,362.0,815.0,1.0,643.0,1,0.5040642242596981
1076,1076,-0.48623270337633495,-0.5,1,374.0,920.0,1.0,546.0,1,0.145669086669132
1077,1077,0.4429478537132623,0.4,0,280.0,638.0,0.0,1122.0,1,0.707752367551201
1078,1078,-0.2806109156024401,-0.3,1,349.0,814.0,1.0,637.0,1,0.36548459991140525
1079,1079,-0.4781448324622126,-0.5,1,275.0,535.0,1.0,700.0,1,0.2216158733394537
1080,1080,0.7152115209985503,0.7,0,406.0,872.0,0.0,702.0,1,0.8326544759124593
1081,1081,0.33712030685333105,0.3,0,290.0,583.0,0.0,577.0,1,0.8714707429447199
1082,1082,-0.46346867085922083,-0.5,1,351.0,828.0,1.0,1091.0,1,0.5356295448663432
1083,1083,-0.0672170628929416,-0.1,1,476.0,688.0,0.0,2316.0,0,0.9276650216393126
1084,1084,-0.6905104363544032,-0.7,1,329.0,585.0,1.0,426.0,1,0.7484248450345279
1085,1085,0.20381469791911933,0.2,0,439.0,778.0,0.0,1463.0,1,0.5409724856240938
1086,1086,-0.2419707970142464,-0.2,1,278.0,947.0,1.0,1855.0,1,0.4230309573333946
1087,1087,-0.25014704848388103,-0.3,1,260.0,633.0,1.0,717.0,1,0.10244519161432344
1088,1088,0.9280564421126705,0.9,0,478.0,532.0,0.0,730.0,1,0.3848201883010862
1089,1089,-0.22157415329214047,-0.2,1,496.0,749.0,1.0,3165.0,1,0.763716281984631
1090,1090,0.649929989754576,0.6,0,443.0,978.0,0.0,1259.0,1,0.1458778385809149
1091,1091,0.053525537103787935,0.1,0,447.0,741.0,0.0,3812.0,1,0.33365100215705223
1092,1092,-0.6757686844325019,-0.7,1,279.0,772.0,1.0,1179.0,1,0.5888102488970516
1093,1093,-0.46209736499408893,-0.5,1,386.0,753.0,1.0,851.0,1,0.9680178160280718
1094,1094,-0.48911864583991904,-0.5,1,265.0,610.0,1.0,705.0,1,0.5032445625856614
1095,1095,-0.8731223945142148,-0.9,1,363.0,708.0,1.0,749.0,1,0.5972887030912694
1096,1096,0.2864139783409585,0.3,0,417.0,871.0,0.0,852.0,1,0.9497698328584512
1097,1097,0.7827878016308172,0.8,0,362.0,759.0,0.0,669.0,1,0.5031716060861103
1098,1098,-0.4672036094405476,-0.5,1,480.0,811.0,1.0,1189.0,1,0.5584589087044874
1099,1099,0.7728603371373104,0.8,0,434.0,626.0,0.0,1440.0,1,0.1700193917376172
1100,1100,0.5488898800377349,0.5,0,442.0,596.0,0.0,962.0,1,0.4838988925174621
1101,1101,-0.5955884196723329,-0.6,1,493.0,694.0,1.0,633.0,1,0.6538385881776654
1102,1102,-0.599325240985668,-0.6,1,377.0,942.0,1.0,331.0,1,0.7314042160113722
1103,1103,-0.982987183314249,-1.0,1,361.0,508.0,1.0,881.0,1,0.4198663277946726
1104,1104,-0.3520066387246499,-0.4,1,464.0,753.0,1.0,383.0,1,0.22083030476553872
1105,1105,-0.5642564803709991,-0.6,1,362.0,868.0,1.0,510.0,1,0.7883219113601856
1106,1106,-0.46499561148553914,-0.5,1,385.0,871.0,1.0,544.0,1,0.6220947407147934
1107,1107,0.4487443845150454,0.4,0,295.0,565.0,0.0,700.0,1,0.3908906027175816
1108,1108,0.7048911726088121,0.7,0,287.0,569.0,0.0,294.0,1,0.6153476917707237
1109,1109,0.6449790365684924,0.6,0,422.0,755.0,0.0,683.0,1,0.42145512090586223
1110,1110,0.8551670629237591,0.9,0,369.0,905.0,0.0,646.0,1,0.2907598255478468
1111,1111,-0.04159821310703227,-0.0,1,362.0,736.0,1.0,2572.0,1,0.5325900474002151
1112,1112,0.10690352938719805,0.1,0,293.0,514.0,0.0,1473.0,1,0.14088967045200532
1113,1113,0.6998852556756259,0.7,0,382.0,851.0,0.0,677.0,1,0.21114227861529045
1114,1114,-0.47281304070800556,-0.5,1,437.0,601.0,1.0,792.0,1,0.5371439680171718
1115,1115,-0.4021703515453936,-0.4,1,396.0,886.0,1.0,1268.0,1,0.11068328971649984
1116,1116,-0.7550582160593586,-0.8,1,327.0,895.0,1.0,508.0,1,0.9186396154980258
1117,1117,0.3131456703450679,0.3,0,280.0,580.0,0.0,790.0,1,0.6992586481555305
1118,1118,-0.6683953210320497,-0.7,1,398.0,611.0,1.0,1561.0,1,0.18709048620695312
1119,1119,-0.42064121731740656,-0.4,1,253.0,824.0,1.0,833.0,1,0.62783604010557
1120,1120,-0.6214499524834058,-0.6,1,424.0,848.0,1.0,1408.0,1,0.5695558166718163
1121,1121,0.3067382013553517,0.3,0,286.0,693.0,0.0,1441.0,1,0.7091505038656677
1122,1122,0.5028479681785094,0.5,0,361.0,705.0,0.0,724.0,1,0.6897508994275304
1123,1123,-0.34063379658196413,-0.3,1,332.0,698.0,1.0,3290.0,1,0.7885252710928617
1124,1124,-0.6183317851442083,-0.6,1,321.0,659.0,1.0,750.0,1,0.8878117100128684
1125,1125,-0.7122274975435021,-0.7,1,378.0,918.0,1.0,734.0,1,0.8765518542224476
1126,1126,-0.6231283921012822,-0.6,1,281.0,545.0,1.0,514.0,1,0.5255011263875072
1127,1127,-0.7219137697685203,-0.7,1,256.0,784.0,1.0,430.0,1,0.9506834049739005
1128,1128,-0.9647556530243333,-1.0,1,431.0,532.0,1.0,1087.0,1,0.1261300872080659
1129,1129,-0.9200327861265181,-0.9,1,470.0,894.0,1.0,536.0,1,0.531895031669538
1130,1130,-0.8991879914644956,-0.9,1,365.0,852.0,1.0,463.0,1,0.7980478916373474
1131,1131,-0.22807393211407057,-0.2,1,405.0,530.0,1.0,925.0,1,0.5228315701128516
1132,1132,0.7041326501577487,0.7,0,439.0,939.0,0.0,1052.0,1,0.38120236340572133
1133,1133,-0.10995699048875629,-0.1,1,450.0,793.0,1.0,1167.0,1,0.6872958771975433
1134,1134,0.08808649442651717,0.1,0,405.0,958.0,0.0,3637.0,1,0.3429052044270725
1135,1135,0.777155412848614,0.8,0,457.0,735.0,0.0,618.0,1,0.9842147689708691
1136,1136,-0.6009496941422583,-0.6,1,422.0,910.0,1.0,468.0,1,0.7279586812551831
1137,1137,0.1630666749792089,0.2,0,428.0,535.0,0.0,4037.0,1,0.6167819651881259
1138,1138,0.09544721370731857,0.1,0,280.0,928.0,0.0,1192.0,1,0.38878844432842186
1139,1139,-0.05319543105392488,-0.1,1,307.0,737.0,0.0,3956.0,0,0.17851050093079868
1140,1140,-0.001229251543345411,-0.0,1,260.0,571.0,1.0,4169.0,1,0.5586287173104069
1141,1141,0.7020357110282129,0.7,0,398.0,858.0,0.0,454.0,1,0.6019922957195495
1142,1142,-0.9824188988064393,-1.0,1,318.0,569.0,1.0,553.0,1,0.5410532539127569
1143,1143,-0.6188570130384945,-0.6,1,381.0,702.0,1.0,357.0,1,0.6061441702639032
1144,1144,0.7301750733790604,0.7,0,271.0,709.0,0.0,470.0,1,0.353856291522225
1145,1145,0.49134984535444093,0.5,0,301.0,516.0,0.0,1123.0,1,0.1876234386627948
1146,1146,0.47828364926962164,0.5,0,452.0,670.0,0.0,1228.0,1,0.8356897982737153
1147,1147,0.20988833132505236,0.2,0,264.0,522.0,0.0,1064.0,1,0.7817336407258577
1148,1148,0.6478873900893245,0.6,0,484.0,959.0,0.0,707.0,1,0.6574261490626243
1149,1149,-0.600788335459479,-0.6,1,343.0,974.0,1.0,373.0,1,0.9023986249633978
1150,1150,0.13408372858387008,0.1,0,472.0,532.0,0.0,1436.0,1,0.6242398849246082
1151,1151,-0.6964986649685672,-0.7,1,408.0,517.0,1.0,635.0,1,0.8382013217651199
1152,1152,-0.21629608628009778,-0.2,1,362.0,660.0,1.0,848.0,1,0.9485054711722191
1153,1153,-0.28971633369245486,-0.3,1,295.0,522.0,1.0,703.0,1,0.48501528907598346
1154,1154,-0.1535808961590024,-0.2,1,430.0,699.0,1.0,2021.0,1,0.9236554073063612
1155,1155,0.359389494877147,0.4,0,291.0,751.0,0.0,838.0,1,0.10540339406571869
1156,1156,-0.5974639461985298,-0.6,1,413.0,508.0,1.0,539.0,1,0.9514645140269784
1157,1157,-0.3574886626833016,-0.4,1,396.0,514.0,1.0,1490.0,1,0.9426823392751462
1158,1158,-0.32948781552865714,-0.3,1,331.0,822.0,1.0,2167.0,1,0.4205356884809037
1159,1159,-0.8796666803743558,-0.9,1,410.0,915.0,1.0,765.0,1,0.2846432586871839
1160,1160,-0.8159924031770653,-0.8,1,272.0,591.0,1.0,527.0,1,0.36344538956247086
1161,1161,-0.563444946566191,-0.6,1,290.0,533.0,1.0,507.0,1,0.6851916468003887
1162,1162,-0.7913630191104575,-0.8,1,436.0,995.0,1.0,599.0,1,0.3124737138645739
1163,1163,0.17168898926800003,0.2,0,491.0,964.0,0.0,3545.0,1,0.14536552378959164
1164,1164,0.49206612784554404,0.5,0,419.0,913.0,0.0,898.0,1,0.4303683561822592
1165,1165,-0.13109661260775907,-0.1,1,486.0,687.0,1.0,547.0,1,0.6344365109976463
1166,1166,-0.521996045960265,-0.5,1,448.0,674.0,1.0,568.0,1,0.40612294915058866
1167,1167,0.9644285591037156,1.0,0,253.0,668.0,0.0,719.0,1,0.40243020877017954
1168,1168,-0.08260108561465729,-0.1,1,356.0,728.0,1.0,666.0,1,0.984341906773452
1169,1169,0.5049360369983587,0.5,0,254.0,510.0,0.0,606.0,1,0.32096610269499076
1170,1170,-0.28150604541048696,-0.3,1,305.0,618.0,1.0,737.0,1,0.247665945595488
1171,1171,0.6045974123469604,0.6,0,325.0,912.0,0.0,463.0,1,0.42961712432806864
1172,1172,-0.1521500151113786,-0.2,1,278.0,853.0,1.0,1069.0,1,0.1773356319113069
1173,1173,-0.43504356685720924,-0.4,1,486.0,797.0,1.0,597.0,1,0.8100345009141375
1174,1174,-0.7640651526418318,-0.8,1,488.0,737.0,1.0,615.0,1,0.5757557049890916
1175,1175,-0.6159433426985943,-0.6,1,477.0,851.0,1.0,1962.0,1,0.14860435284034162
1176,1176,-0.41383131206466905,-0.4,1,320.0,769.0,1.0,1191.0,1,0.8348071185912168
1177,1177,0.9695338674226173,1.0,0,395.0,601.0,0.0,184.0,1,0.2810924574582751
1178,1178,-0.9477074500456144,-0.9,1,423.0,816.0,1.0,621.0,1,0.5044906575890075
1179,1179,0.3128707222988938,0.3,0,490.0,773.0,0.0,1707.0,1,0.4430881828976524
1180,1180,-0.8795661884815351,-0.9,1,451.0,788.0,1.0,721.0,1,0.4172095077855045
1181,1181,0.8088381657261103,0.8,0,329.0,938.0,0.0,693.0,1,0.42259225743540796
1182,1182,-0.33980523183175393,-0.3,1,282.0,516.0,1.0,2012.0,1,0.39784532384823246
1183,1183,-0.5012528817068866,-0.5,1,458.0,666.0,1.0,396.0,1,0.7195523841011432
1184,1184,-0.5673588008956174,-0.6,1,334.0,935.0,1.0,601.0,1,0.16453464110294774
1185,1185,0.1360431396038284,0.1,0,399.0,795.0,0.0,1616.0,1,0.13874399204016424
1186,1186,0.4683387174456053,0.5,0,474.0,885.0,0.0,1071.0,1,0.7231324297145062
1187,1187,0.9855339383191859,1.0,0,464.0,507.0,0.0,309.0,1,0.6963076439710062
1188,1188,-0.35794969437303514,-0.4,1,478.0,666.0,1.0,496.0,1,0.8376086491841586
1189,1189,0.6214996920935845,0.6,0,444.0,564.0,0.0,392.0,1,0.7725720566387692
1190,1190,0.8738516401016756,0.9,0,315.0,645.0,0.0,830.0,1,0.1567412869186202
1191,1191,0.6736314241371442,0.7,0,472.0,702.0,0.0,956.0,1,0.22282647463534583
1192,1192,-0.5341533900531596,-0.5,1,397.0,591.0,1.0,762.0,1,0.9329169531141328
1193,1193,-0.6942322523650097,-0.7,1,365.0,942.0,1.0,1613.0,1,0.30344655704934986
1194,1194,0.8699031722968276,0.9,0,425.0,599.0,0.0,476.0,1,0.8640113135805797
1195,1195,0.6535539224393614,0.7,0,255.0,532.0,0.0,933.0,1,0.6115512488405808
1196,1196,-0.11687789940653315,-0.1,1,452.0,629.0,1.0,1329.0,1,0.4856061566442399
1197,1197,-0.9562403978305978,-1.0,1,309.0,555.0,1.0,646.0,1,0.7363266271001011
1198,1198,-0.5046780655918726,-0.5,1,484.0,598.0,1.0,1178.0,1,0.3216795091019999
1199,1199,-0.9984412096050841,-1.0,1,486.0,853.0,1.0,681.0,1,0.5833762529286609
1200,1200,0.8787462887382174,0.9,0,325.0,813.0,0.0,302.0,1,0.7380777666157426
1201,1201,0.8606978044184901,0.9,0,343.0,855.0,0.0,332.0,1,0.9659613755683693
1202,1202,0.7969854833372618,0.8,0,283.0,648.0,0.0,579.0,1,0.8729078749328117
1203,1203,0.3036545779406914,0.3,0,478.0,858.0,0.0,664.0,1,0.6441749384118955
1204,1204,-0.12828734141823972,-0.1,1,354.0,729.0,1.0,1987.0,1,0.7514618805375664
1205,1205,-0.31597615099009,-0.3,1,311.0,822.0,1.0,617.0,1,0.5036415255497115
1206,1206,-0.5679123059468334,-0.6,1,396.0,644.0,1.0,540.0,1,0.30518903423875576
1207,1207,-0.8898882885386077,-0.9,1,317.0,709.0,1.0,434.0,1,0.5522410008980116
1208,1208,-0.9859723152401343,-1.0,1,498.0,815.0,1.0,447.0,1,0.6782250699949178
1209,1209,-0.09884067760660642,-0.1,1,384.0,871.0,1.0,675.0,1,0.9245459600800691
1210,1210,0.8477869738997055,0.8,0,396.0,877.0,0.0,737.0,1,0.44186376055817833
1211,1211,-0.7837551228735604,-0.8,1,314.0,826.0,1.0,550.0,1,0.9611043810324709
1212,1212,-0.793349182614526,-0.8,1,401.0,613.0,1.0,606.0,1,0.5673077190765062
1213,1213,0.7325019782393971,0.7,0,480.0,720.0,0.0,470.0,1,0.6788549663032241
1214,1214,0.33284348188914215,0.3,0,294.0,863.0,0.0,1133.0,1,0.30174519687474455
1215,1215,-0.6745479067414659,-0.7,1,325.0,780.0,1.0,1395.0,1,0.18582425114402598
1216,1216,0.7206764539504331,0.7,0,464.0,637.0,0.0,659.0,1,0.7663932085673187
1217,1217,-0.6805647436504201,-0.7,1,472.0,790.0,1.0,958.0,1,0.37700476994319754
1218,1218,0.4798879293450524,0.5,0,436.0,930.0,0.0,1654.0,1,0.718755910889767
1219,1219,-0.2546712595017804,-0.3,1,263.0,936.0,1.0,1101.0,1,0.6229440790159854
1220,1220,-0.4726624263622081,-0.5,1,322.0,730.0,1.0,418.0,1,0.7432521409508333
1221,1221,0.6789855171440689,0.7,0,373.0,994.0,0.0,993.0,1,0.9010385233167107
1222,1222,-0.3819960734816559,-0.4,1,496.0,932.0,1.0,562.0,1,0.5179142726643091
1223,1223,0.8643354191421,0.9,0,458.0,706.0,0.0,566.0,1,0.35018713557925074
1224,1224,0.8135262679105302,0.8,0,357.0,709.0,0.0,624.0,1,0.20266705185089312
1225,1225,-0.9736200728368043,-1.0,1,451.0,549.0,1.0,880.0,1,0.5298849016555427
1226,1226,-0.9522884511075005,-1.0,1,480.0,640.0,1.0,390.0,1,0.5692261687964729
1227,1227,-0.07108282080861072,-0.1,1,390.0,501.0,1.0,4109.0,1,0.7203267189677642
1228,1228,-0.1349569380912019,-0.1,1,481.0,641.0,1.0,458.0,1,0.9846048829305032
1229,1229,-0.2725565323589201,-0.3,1,419.0,795.0,1.0,1066.0,1,0.7810432217139319
1230,1230,-0.6755953510067756,-0.7,1,458.0,868.0,1.0,364.0,1,0.8328415927100445
1231,1231,-0.268221155394448,-0.3,1,281.0,643.0,1.0,766.0,1,0.3183300493083909
1232,1232,-0.8930400376196939,-0.9,1,363.0,938.0,1.0,269.0,1,0.12506671166077765
1233,1233,-0.715786412942574,-0.7,1,305.0,514.0,1.0,831.0,1,0.19587015856159962
1234,1234,0.346995835379015,0.3,0,282.0,760.0,0.0,1558.0,1,0.5000893603883115
1235,1235,-0.6914896440638829,-0.7,1,476.0,596.0,1.0,548.0,1,0.7375183198624319
1236,1236,-0.7582072358599581,-0.8,1,442.0,717.0,1.0,771.0,1,0.9694129291963014
1237,1237,0.44630085048870005,0.4,0,421.0,839.0,0.0,2970.0,1,0.547970198575526
1238,1238,-0.04307796163383393,-0.0,1,274.0,874.0,1.0,1962.0,1,0.48785363994807285
1239,1239,0.1684398402688172,0.2,0,371.0,947.0,0.0,922.0,1,0.33247231717739834
1240,1240,0.5974964916213699,0.6,0,472.0,645.0,0.0,1393.0,1,0.22057747202287586
1241,1241,0.9084238791056705,0.9,0,313.0,600.0,0.0,147.0,1,0.6352519146859922
1242,1242,-0.6072030455426081,-0.6,1,388.0,898.0,1.0,1244.0,1,0.5346578299746132
1243,1243,-0.08143902918908608,-0.1,1,413.0,588.0,1.0,1959.0,1,0.6626577985720027
1244,1244,0.21342319368517515,0.2,0,492.0,568.0,0.0,990.0,1,0.2942686191486539
1245,1245,0.4684782192386281,0.5,0,429.0,513.0,0.0,698.0,1,0.6035496388443984
1246,1246,0.4808739463890406,0.5,0,354.0,706.0,0.0,620.0,1,0.7826829473240741
1247,1247,0.6132477246256998,0.6,0,366.0,512.0,0.0,1172.0,1,0.270103366013333
1248,1248,-0.7046912679952495,-0.7,1,462.0,727.0,1.0,1181.0,1,0.1840479492074169
1249,1249,-0.9765274079369792,-1.0,1,350.0,970.0,1.0,600.0,1,0.750158218432711
1250,1250,0.38238022107019054,0.4,0,364.0,581.0,0.0,715.0,1,0.43372443184075804
1251,1251,-0.4299017819063715,-0.4,1,297.0,856.0,1.0,687.0,1,0.6815047242263133
1252,1252,0.2607738613413315,0.3,0,350.0,951.0,0.0,2579.0,1,0.27784631754738165
1253,1253,0.21010631235232924,0.2,0,481.0,686.0,0.0,843.0,1,0.6444904349017921
1254,1254,0.0359449876190816,0.0,0,484.0,565.0,1.0,2181.0,0,0.9893146344653957
1255,1255,-0.053158332884511106,-0.1,1,258.0,837.0,1.0,1575.0,1,0.5207948393286266
1256,1256,-0.11051144146766023,-0.1,1,296.0,742.0,1.0,3572.0,1,0.7776748947031106
1257,1257,0.2120153442944439,0.2,0,263.0,947.0,0.0,2830.0,1,0.7283622901121704
1258,1258,0.14705448899124596,0.1,0,406.0,578.0,1.0,2956.0,0,0.6173023051178228
1259,1259,-0.13325390301090967,-0.1,1,494.0,765.0,1.0,3741.0,1,0.18842292111212333
1260,1260,0.8642326707027597,0.9,0,377.0,510.0,0.0,493.0,1,0.6115204199376604
1261,1261,-0.8121446374447157,-0.8,1,465.0,935.0,1.0,530.0,1,0.3633757223909687
1262,1262,0.8838820425807261,0.9,0,310.0,944.0,0.0,226.0,1,0.9262170041326228
1263,1263,-0.881404227290755,-0.9,1,364.0,576.0,1.0,730.0,1,0.4520325213642261
1264,1264,-0.18336258255214366,-0.2,1,402.0,593.0,1.0,3475.0,1,0.6830488023758465
1265,1265,0.7297221615195129,0.7,0,259.0,576.0,0.0,775.0,1,0.34323757896022555
1266,1266,0.8738186564357608,0.9,0,377.0,521.0,0.0,432.0,1,0.5616583791492246
1267,1267,0.7954421806925491,0.8,0,399.0,810.0,0.0,611.0,1,0.7292586054985469
1268,1268,-0.5345687951941174,-0.5,1,449.0,519.0,1.0,652.0,1,0.19913481665117594
1269,1269,0.19083574717771867,0.2,0,473.0,504.0,0.0,1123.0,1,0.43941579498774386
1270,1270,0.598976860467048,0.6,0,274.0,514.0,0.0,572.0,1,0.9409275295758335
1271,1271,0.5875555111724213,0.6,0,469.0,866.0,0.0,1065.0,1,0.36419495760299014
1272,1272,-0.531475012655755,-0.5,1,282.0,513.0,1.0,635.0,1,0.5100963029439596
1273,1273,0.4681213770375523,0.5,0,445.0,704.0,0.0,531.0,1,0.512103080623768
1274,1274,0.8249000203480203,0.8,0,499.0,757.0,0.0,734.0,1,0.13072037373589676
1275,1275,0.44982899318431113,0.4,0,364.0,981.0,0.0,3195.0,1,0.4294264652996027
1276,1276,0.3456200300602028,0.3,0,397.0,818.0,0.0,985.0,1,0.8584621755613295
1277,1277,-0.16164033346850748,-0.2,1,427.0,533.0,1.0,1110.0,1,0.7101821508478509
1278,1278,0.2843900976054885,0.3,0,430.0,596.0,0.0,1294.0,1,0.9265869347277381
1279,1279,-0.6414555738873822,-0.6,1,353.0,822.0,1.0,475.0,1,0.8918062497908273
1280,1280,-0.8778822021487185,-0.9,1,438.0,931.0,1.0,941.0,1,0.33590698260079366
1281,1281,0.028046406247119293,0.0,0,435.0,817.0,1.0,1948.0,0,0.22959463604841424
1282,1282,-0.07092839306507126,-0.1,1,331.0,938.0,0.0,1291.0,0,0.6608716344142476
1283,1283,-0.5617225111044557,-0.6,1,429.0,639.0,1.0,762.0,1,0.7723484733419604
1284,1284,-0.9437016486975358,-0.9,1,372.0,785.0,1.0,243.0,1,0.6753301504114041
1285,1285,-0.008089736119504254,-0.0,1,332.0,953.0,0.0,2745.0,0,0.6850314986470365
1286,1286,0.1292437891528775,0.1,0,296.0,891.0,0.0,3813.0,1,0.38928653199442154
1287,1287,0.7641235012978889,0.8,0,374.0,510.0,0.0,986.0,1,0.2506899418537161
1288,1288,-0.7611372788375019,-0.8,1,263.0,875.0,1.0,482.0,1,0.6306022593115472
1289,1289,-0.6989484143607947,-0.7,1,481.0,813.0,1.0,1366.0,1,0.8125056163251029
1290,1290,-0.9550715250411774,-1.0,1,445.0,583.0,1.0,442.0,1,0.8946522508006338
1291,1291,-0.6232726723453321,-0.6,1,488.0,618.0,1.0,1054.0,1,0.8520149368885642
1292,1292,0.8100268878129784,0.8,0,327.0,747.0,0.0,506.0,1,0.334737554953145
1293,1293,0.9177287586368041,0.9,0,393.0,815.0,0.0,552.0,1,0.6382845312311092
1294,1294,-0.6750906335342504,-0.7,1,336.0,754.0,1.0,1910.0,1,0.434970823380636
1295,1295,-0.15261988787019654,-0.2,1,429.0,991.0,1.0,1450.0,1,0.952147158593582
1296,1296,-0.5898607179431239,-0.6,1,353.0,749.0,1.0,628.0,1,0.9302734246324579
