,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,configuration,chosen_color
2714,2714,-0.5591024003630096,-0.6,1.0,396.0,885.0,1.0,139.0,1,-1.0,-1.0
2715,2715,-0.7117809585049362,-0.7,-1.0,489.0,650.0,0.0,3861.0,0,1.0,0.0
2716,2716,0.5109267564617582,0.5,1.0,280.0,842.0,1.0,228.0,1,1.0,1.0
2717,2717,-0.23081380462533285,-0.2,-1.0,487.0,687.0,0.0,3826.0,0,1.0,0.0
2718,2718,-0.23765976657471266,-0.2,-1.0,368.0,665.0,0.0,3967.0,0,1.0,0.0
2719,2719,0.07809297296734052,0.1,-1.0,442.0,975.0,0.0,3583.0,0,-1.0,0.0
2720,2720,0.04428265772172857,0.0,1.0,365.0,838.0,0.0,3797.0,0,1.0,0.0
2721,2721,0.3770943868805773,0.4,-1.0,410.0,748.0,0.0,3842.0,0,-1.0,0.0
2722,2722,-0.47772941771082633,-0.5,1.0,338.0,811.0,1.0,211.0,1,-1.0,-1.0
2723,2723,0.2233227499237488,0.2,1.0,461.0,809.0,1.0,480.0,1,1.0,1.0
2724,2724,-0.7037563543886461,-0.7,-1.0,254.0,800.0,0.0,3946.0,0,1.0,0.0
2725,2725,0.6785024506230254,0.7,-1.0,407.0,697.0,0.0,3896.0,0,-1.0,0.0
2726,2726,-0.15022178250862817,-0.2,-1.0,408.0,550.0,0.0,4042.0,0,1.0,0.0
2727,2727,-0.1576262781045359,-0.2,-1.0,496.0,565.0,0.0,3939.0,0,1.0,0.0
2728,2728,-0.018586877333483298,-0.0,-1.0,475.0,595.0,0.0,3930.0,0,1.0,0.0
2729,2729,0.32523466931850653,0.3,-1.0,443.0,845.0,0.0,3712.0,0,-1.0,0.0
2730,2730,-0.6006790086449355,-0.6,1.0,429.0,911.0,1.0,310.0,1,-1.0,-1.0
2731,2731,0.8322077765854733,0.8,1.0,312.0,984.0,1.0,214.0,1,1.0,1.0
2732,2732,-0.2274842429750883,-0.2,-1.0,380.0,981.0,0.0,3639.0,0,1.0,0.0
2733,2733,-0.8621660835669789,-0.9,-1.0,283.0,760.0,0.0,3957.0,0,1.0,0.0
2734,2734,0.6470454889995066,0.6,1.0,289.0,580.0,1.0,121.0,1,1.0,1.0
2735,2735,-0.5907281644927327,-0.6,-1.0,379.0,534.0,0.0,4087.0,0,1.0,0.0
2736,2736,-0.5266086726905792,-0.5,1.0,345.0,554.0,1.0,321.0,1,-1.0,-1.0
2737,2737,0.03960866917611783,0.0,-1.0,288.0,971.0,1.0,851.0,0,-1.0,-1.0
2738,2738,0.1293541310714944,0.1,-1.0,250.0,655.0,1.0,-75.0,0,-1.0,-1.0
2739,2739,-0.48738759892874534,-0.5,1.0,371.0,931.0,1.0,218.0,1,-1.0,-1.0
2740,2740,-0.43113319689240287,-0.4,-1.0,376.0,746.0,0.0,3878.0,0,1.0,0.0
2741,2741,-0.1553644268904063,-0.2,1.0,354.0,592.0,1.0,-336.0,1,-1.0,-1.0
2742,2742,0.6213842892399161,0.6,-1.0,351.0,816.0,0.0,3833.0,0,-1.0,0.0
2743,2743,0.15287819791079815,0.2,-1.0,410.0,633.0,0.0,3957.0,0,-1.0,0.0
2744,2744,0.5122077879773684,0.5,1.0,344.0,817.0,1.0,129.0,1,1.0,1.0
2745,2745,-0.40759131986411234,-0.4,1.0,486.0,722.0,1.0,-498.0,1,-1.0,-1.0
2746,2746,-0.07399237756547339,-0.1,1.0,394.0,553.0,1.0,1523.0,1,-1.0,-1.0
2747,2747,0.6199886378497507,0.6,-1.0,316.0,858.0,0.0,3826.0,0,-1.0,0.0
2748,2748,0.3526417010728561,0.4,1.0,495.0,501.0,1.0,204.0,1,1.0,1.0
2749,2749,0.19346365918523334,0.2,-1.0,316.0,868.0,0.0,3816.0,0,-1.0,0.0
2750,2750,0.7323196404217603,0.7,-1.0,405.0,926.0,1.0,-181.0,0,-1.0,-1.0
2751,2751,0.3086169023573059,0.3,1.0,343.0,750.0,1.0,267.0,1,1.0,1.0
2752,2752,-0.24608010874248887,-0.2,1.0,313.0,840.0,1.0,-473.0,1,-1.0,-1.0
2753,2753,-0.8610530504631727,-0.9,1.0,400.0,978.0,1.0,-598.0,1,-1.0,-1.0
2754,2754,-0.7022309165830688,-0.7,-1.0,472.0,910.0,0.0,3618.0,0,1.0,0.0
2755,2755,0.05545955901995736,0.1,-1.0,462.0,958.0,1.0,-890.0,0,-1.0,-1.0
2756,2756,0.023130752931642684,0.0,1.0,457.0,808.0,0.0,3735.0,0,1.0,0.0
2757,2757,0.41231190647131954,0.4,-1.0,309.0,522.0,0.0,4169.0,0,-1.0,0.0
2758,2758,-0.28331968380583616,-0.3,-1.0,391.0,620.0,0.0,3989.0,0,1.0,0.0
2759,2759,0.28416267832855946,0.3,-1.0,388.0,749.0,0.0,3863.0,0,-1.0,0.0
2760,2760,0.10416862904804602,0.1,-1.0,269.0,912.0,0.0,3819.0,0,-1.0,0.0
2761,2761,0.5802904569414443,0.6,-1.0,304.0,879.0,1.0,-43.0,0,-1.0,-1.0
2762,2762,0.6528806679526958,0.7,1.0,260.0,769.0,1.0,221.0,1,1.0,1.0
2763,2763,0.48563006089712035,0.5,1.0,398.0,647.0,1.0,195.0,1,1.0,1.0
2764,2764,0.2920067403808647,0.3,1.0,376.0,643.0,1.0,561.0,1,1.0,1.0
2765,2765,0.4470005980020454,0.4,1.0,492.0,567.0,1.0,341.0,1,1.0,1.0
2766,2766,-0.07674773908464627,-0.1,-1.0,327.0,513.0,0.0,4160.0,0,1.0,0.0
2767,2767,-0.44522606335417503,-0.4,1.0,469.0,947.0,1.0,-516.0,1,-1.0,-1.0
2768,2768,-0.7549569588582978,-0.8,-1.0,314.0,546.0,0.0,4140.0,0,1.0,0.0
2769,2769,-0.6030433862277105,-0.6,1.0,273.0,930.0,1.0,87.0,1,-1.0,-1.0
2770,2770,0.08247118308167278,0.1,-1.0,334.0,765.0,1.0,-259.0,0,-1.0,-1.0
2771,2771,-0.712035182600212,-0.7,-1.0,345.0,711.0,0.0,3944.0,0,1.0,0.0
2772,2772,-0.4546266983287937,-0.5,-1.0,388.0,870.0,0.0,3742.0,0,1.0,0.0
2773,2773,0.35469734986240387,0.4,-1.0,283.0,788.0,1.0,-461.0,0,-1.0,-1.0
2774,2774,0.007570651275544349,0.0,-1.0,485.0,831.0,1.0,2564.0,0,-1.0,-1.0
2775,2775,0.4251132380178614,0.4,-1.0,489.0,888.0,1.0,-707.0,0,-1.0,-1.0
2776,2776,-0.15257984619769505,-0.2,1.0,280.0,626.0,1.0,1254.0,1,-1.0,-1.0
2777,2777,0.14232274048813698,0.1,-1.0,486.0,731.0,1.0,-557.0,0,-1.0,-1.0
2778,2778,0.3085112787668701,0.3,1.0,446.0,801.0,1.0,413.0,1,1.0,1.0
2779,2779,0.6111423294464283,0.6,-1.0,387.0,675.0,1.0,-22.0,0,-1.0,-1.0
2780,2780,0.0304425951309375,0.0,-1.0,430.0,772.0,1.0,-552.0,0,-1.0,-1.0
2781,2781,0.5914533835520527,0.6,1.0,352.0,958.0,1.0,270.0,1,1.0,1.0
2782,2782,0.517714256834812,0.5,1.0,323.0,632.0,1.0,55.0,1,1.0,1.0
2783,2783,0.26600002980978477,0.3,-1.0,307.0,883.0,0.0,3810.0,0,-1.0,0.0
2784,2784,0.7227838408550752,0.7,1.0,477.0,966.0,1.0,57.0,1,1.0,1.0
2785,2785,0.733260030448967,0.7,-1.0,342.0,510.0,0.0,4148.0,0,-1.0,0.0
2786,2786,0.4958306317911444,0.5,1.0,484.0,620.0,1.0,56.0,1,1.0,1.0
2787,2787,-0.5034980522985624,-0.5,-1.0,344.0,539.0,0.0,4117.0,0,1.0,0.0
2788,2788,-0.802854707099289,-0.8,1.0,267.0,640.0,1.0,523.0,1,-1.0,-1.0
2789,2789,-0.36939720527611863,-0.4,-1.0,270.0,937.0,0.0,3793.0,0,1.0,0.0
2790,2790,-0.6220084994575703,-0.6,-1.0,378.0,888.0,1.0,-26.0,0,1.0,1.0
2791,2791,0.4960046186881336,0.5,1.0,392.0,735.0,1.0,433.0,1,1.0,1.0
2792,2792,-0.610518137019221,-0.6,1.0,455.0,672.0,1.0,-897.0,1,-1.0,-1.0
2793,2793,-0.4684200060944385,-0.5,-1.0,483.0,928.0,0.0,3589.0,0,1.0,0.0
2794,2794,0.3628760031910817,0.4,1.0,498.0,750.0,1.0,512.0,1,1.0,1.0
2795,2795,0.7622525089424322,0.8,-1.0,460.0,953.0,0.0,3587.0,0,-1.0,0.0
2796,2796,-0.04958289611177846,-0.0,-1.0,494.0,621.0,0.0,3885.0,0,1.0,0.0
2797,2797,-0.6451999706167286,-0.6,1.0,302.0,976.0,1.0,292.0,1,-1.0,-1.0
2798,2798,-0.8756693027661558,-0.9,1.0,406.0,750.0,1.0,-166.0,1,-1.0,-1.0
2799,2799,0.5738189026163624,0.6,1.0,306.0,629.0,1.0,235.0,1,1.0,1.0
2800,2800,-0.1329584091711209,-0.1,1.0,418.0,597.0,1.0,465.0,1,-1.0,-1.0
2801,2801,0.5150493245294491,0.5,-1.0,469.0,726.0,1.0,-145.0,0,-1.0,-1.0
2802,2802,-0.41954713232095037,-0.4,1.0,406.0,824.0,1.0,-260.0,1,-1.0,-1.0
2803,2803,0.5994977003961742,0.6,-1.0,362.0,931.0,0.0,3707.0,0,-1.0,0.0
2804,2804,-0.30128045045162377,-0.3,1.0,323.0,909.0,1.0,-602.0,1,-1.0,-1.0
2805,2805,0.3859235328627907,0.4,-1.0,412.0,624.0,0.0,3964.0,0,-1.0,0.0
2806,2806,0.11570778196421527,0.1,1.0,493.0,921.0,1.0,1926.0,1,1.0,1.0
2807,2807,-0.3694514576763205,-0.4,1.0,450.0,764.0,1.0,416.0,1,-1.0,-1.0
2808,2808,-0.5016538695654864,-0.5,-1.0,401.0,571.0,0.0,4028.0,0,1.0,0.0
2809,2809,-0.6186190007755115,-0.6,1.0,291.0,888.0,1.0,81.0,1,-1.0,-1.0
2810,2810,0.0966427185660631,0.1,1.0,404.0,607.0,0.0,3989.0,0,1.0,0.0
2811,2811,-0.2528560889666799,-0.3,1.0,480.0,604.0,1.0,386.0,1,-1.0,-1.0
2812,2812,-0.30041645156961994,-0.3,-1.0,314.0,583.0,0.0,4103.0,0,1.0,0.0
2813,2813,0.6583367043561351,0.7,1.0,285.0,816.0,1.0,179.0,1,1.0,1.0
2814,2814,-0.7128081395657606,-0.7,-1.0,360.0,847.0,0.0,3793.0,0,1.0,0.0
2815,2815,-0.14916966791173736,-0.1,1.0,278.0,938.0,1.0,354.0,1,-1.0,-1.0
2816,2816,-0.32888615638840835,-0.3,-1.0,435.0,563.0,0.0,4002.0,0,1.0,0.0
2817,2817,-0.4527089637257316,-0.5,1.0,495.0,711.0,1.0,104.0,1,-1.0,-1.0
2818,2818,-0.8833472338177242,-0.9,-1.0,443.0,824.0,0.0,3733.0,0,1.0,0.0
2819,2819,0.39000871970962947,0.4,-1.0,404.0,664.0,0.0,3932.0,0,-1.0,0.0
2820,2820,0.6086260070407209,0.6,1.0,297.0,943.0,1.0,170.0,1,1.0,1.0
2821,2821,0.02365075819408513,0.0,-1.0,413.0,921.0,1.0,1646.0,0,-1.0,-1.0
2822,2822,-0.15038369689624154,-0.2,1.0,448.0,625.0,1.0,157.0,1,-1.0,-1.0
2823,2823,-0.06106132370291506,-0.1,1.0,326.0,865.0,1.0,1079.0,1,-1.0,-1.0
2824,2824,0.8284817301466513,0.8,-1.0,384.0,720.0,1.0,-264.0,0,-1.0,-1.0
2825,2825,-0.34189893534949645,-0.3,1.0,400.0,607.0,1.0,-477.0,1,-1.0,-1.0
2826,2826,-0.3023819356261319,-0.3,1.0,267.0,743.0,1.0,-510.0,1,-1.0,-1.0
2827,2827,0.7687562272665406,0.8,1.0,399.0,830.0,1.0,91.0,1,1.0,1.0
2828,2828,-0.23363990631175724,-0.2,-1.0,477.0,984.0,0.0,3539.0,0,1.0,0.0
2829,2829,-0.2284507352825741,-0.2,1.0,356.0,969.0,1.0,-645.0,1,-1.0,-1.0
2830,2830,0.08481739970924496,0.1,1.0,255.0,977.0,0.0,3768.0,0,1.0,0.0
2831,2831,-0.4616844953734147,-0.5,1.0,414.0,712.0,1.0,-396.0,1,-1.0,-1.0
2832,2832,1.2047553523797383e-05,0.0,1.0,343.0,511.0,1.0,1286.0,1,1.0,1.0
2833,2833,0.3692071270739711,0.4,1.0,292.0,562.0,1.0,116.0,1,1.0,1.0
2834,2834,-0.8427292227038446,-0.8,1.0,443.0,661.0,1.0,196.0,1,-1.0,-1.0
2835,2835,0.39537017915183903,0.4,-1.0,436.0,553.0,1.0,-399.0,0,-1.0,-1.0
2836,2836,0.4641699209012503,0.5,1.0,494.0,753.0,1.0,133.0,1,1.0,1.0
2837,2837,-0.46087689517123903,-0.5,1.0,447.0,856.0,1.0,-713.0,1,-1.0,-1.0
2838,2838,-0.10879265584889264,-0.1,1.0,283.0,908.0,1.0,569.0,1,-1.0,-1.0
2839,2839,0.502864912088734,0.5,-1.0,282.0,927.0,0.0,3791.0,0,-1.0,0.0
2840,2840,0.3590606360352143,0.4,1.0,369.0,704.0,1.0,227.0,1,1.0,1.0
2841,2841,-0.32473234302778364,-0.3,-1.0,289.0,553.0,0.0,4158.0,0,1.0,0.0
2842,2842,0.8396379751410387,0.8,-1.0,372.0,558.0,0.0,4070.0,0,-1.0,0.0
2843,2843,-0.3422622161990735,-0.3,-1.0,354.0,882.0,0.0,3764.0,0,1.0,0.0
2844,2844,0.0714415568330643,0.1,1.0,296.0,522.0,0.0,4182.0,0,1.0,0.0
2845,2845,0.6298525208638864,0.6,-1.0,462.0,676.0,0.0,3862.0,0,-1.0,0.0
2846,2846,-0.4895803302597263,-0.5,-1.0,323.0,611.0,0.0,4066.0,0,1.0,0.0
2847,2847,-0.4581890067708292,-0.5,-1.0,435.0,899.0,0.0,3666.0,0,1.0,0.0
2848,2848,0.8989135070491904,0.9,-1.0,417.0,906.0,0.0,3677.0,0,-1.0,0.0
2849,2849,0.3179496839381405,0.3,1.0,411.0,907.0,1.0,462.0,1,1.0,1.0
2850,2850,-0.8807786645497349,-0.9,-1.0,461.0,638.0,0.0,3901.0,0,1.0,0.0
2851,2851,-0.8050258701070585,-0.8,1.0,361.0,549.0,1.0,80.0,1,-1.0,-1.0
2852,2852,0.46621791797462475,0.5,-1.0,454.0,534.0,1.0,-268.0,0,-1.0,-1.0
2853,2853,-0.22588211337343145,-0.2,1.0,436.0,726.0,1.0,148.0,1,-1.0,-1.0
2854,2854,0.09490142433225712,0.1,-1.0,480.0,503.0,1.0,2467.0,0,-1.0,-1.0
2855,2855,0.5963103208973702,0.6,1.0,496.0,944.0,1.0,90.0,1,1.0,1.0
2856,2856,-0.009376665597277123,-0.0,-1.0,273.0,884.0,0.0,3843.0,0,1.0,0.0
2857,2857,0.5725984290193903,0.6,-1.0,464.0,987.0,1.0,-291.0,0,-1.0,-1.0
2858,2858,-0.062462828254631786,-0.1,1.0,255.0,548.0,1.0,7.0,1,-1.0,-1.0
2859,2859,-0.7844284928151923,-0.8,1.0,390.0,992.0,1.0,258.0,1,-1.0,-1.0
2860,2860,0.8145954152565736,0.8,-1.0,461.0,909.0,1.0,-70.0,0,-1.0,-1.0
2861,2861,0.49458008429253,0.5,-1.0,292.0,964.0,0.0,3744.0,0,-1.0,0.0
2862,2862,-0.27971038809440174,-0.3,1.0,270.0,990.0,1.0,180.0,1,-1.0,-1.0
2863,2863,-0.06601835920383237,-0.1,1.0,359.0,765.0,1.0,2286.0,1,-1.0,-1.0
2864,2864,-0.510618634182498,-0.5,-1.0,381.0,759.0,0.0,3860.0,0,1.0,0.0
2865,2865,-0.7021473636091192,-0.7,-1.0,277.0,972.0,0.0,3751.0,0,1.0,0.0
2866,2866,-0.12366725632455355,-0.1,-1.0,352.0,949.0,0.0,3699.0,0,1.0,0.0
2867,2867,0.23728583263394343,0.2,1.0,278.0,801.0,1.0,371.0,1,1.0,1.0
2868,2868,-0.11739400058915661,-0.1,1.0,466.0,871.0,1.0,103.0,1,-1.0,-1.0
2869,2869,0.43676606748015334,0.4,-1.0,273.0,920.0,1.0,-223.0,0,-1.0,-1.0
2870,2870,-0.2735981167159296,-0.3,1.0,319.0,804.0,1.0,-253.0,1,-1.0,-1.0
2871,2871,0.3759412911666423,0.4,1.0,422.0,775.0,1.0,623.0,1,1.0,1.0
2872,2872,0.17689355275774055,0.2,-1.0,344.0,930.0,0.0,3726.0,0,-1.0,0.0
2873,2873,-0.5330430876388786,-0.5,1.0,389.0,718.0,1.0,603.0,1,-1.0,-1.0
2874,2874,0.39472578936267266,0.4,1.0,434.0,569.0,1.0,327.0,1,1.0,1.0
2875,2875,-0.3638084071004638,-0.4,1.0,453.0,883.0,1.0,-236.0,1,-1.0,-1.0
2876,2876,0.3974389855546111,0.4,-1.0,302.0,803.0,0.0,3895.0,0,-1.0,0.0
2877,2877,0.2665247407753616,0.3,1.0,453.0,778.0,1.0,989.0,1,1.0,1.0
2878,2878,0.2992684186080371,0.3,-1.0,491.0,526.0,1.0,-127.0,0,-1.0,-1.0
2879,2879,0.6937258360646138,0.7,-1.0,444.0,736.0,1.0,-240.0,0,-1.0,-1.0
2880,2880,-0.23660991927730324,-0.2,1.0,323.0,929.0,1.0,658.0,1,-1.0,-1.0
2881,2881,0.6240754990107767,0.6,-1.0,333.0,772.0,1.0,-475.0,0,-1.0,-1.0
2882,2882,-0.8301864513022155,-0.8,1.0,272.0,737.0,1.0,131.0,1,-1.0,-1.0
2883,2883,0.3110307287777553,0.3,-1.0,460.0,986.0,0.0,3554.0,0,-1.0,0.0
2884,2884,-0.5077902587987024,-0.5,1.0,456.0,906.0,1.0,348.0,1,-1.0,-1.0
2885,2885,0.7082619447711752,0.7,1.0,293.0,776.0,1.0,91.0,1,1.0,1.0
2886,2886,0.15928434219559395,0.2,-1.0,367.0,707.0,0.0,3926.0,0,-1.0,0.0
2887,2887,0.8999843909028472,0.9,-1.0,409.0,927.0,0.0,3664.0,0,-1.0,0.0
2888,2888,-0.1670578430517199,-0.2,-1.0,460.0,867.0,0.0,3673.0,0,1.0,0.0
2889,2889,-0.5116084090127562,-0.5,-1.0,414.0,771.0,0.0,3815.0,0,1.0,0.0
2890,2890,0.3860824796000878,0.4,1.0,258.0,893.0,1.0,439.0,1,1.0,1.0
2891,2891,0.0785340901175211,0.1,1.0,363.0,763.0,0.0,3874.0,0,1.0,0.0
2892,2892,0.6018004025508056,0.6,-1.0,280.0,574.0,0.0,4146.0,0,-1.0,0.0
2893,2893,0.4682365391161424,0.5,1.0,307.0,527.0,1.0,176.0,1,1.0,1.0
2894,2894,-0.40359726077977376,-0.4,-1.0,469.0,929.0,0.0,3602.0,0,1.0,0.0
2895,2895,-0.048523741992145486,-0.0,1.0,367.0,639.0,1.0,-976.0,1,-1.0,-1.0
2896,2896,0.2645057283846878,0.3,-1.0,448.0,818.0,0.0,3734.0,0,-1.0,0.0
2897,2897,0.7374815195278709,0.7,1.0,492.0,584.0,1.0,224.0,1,1.0,1.0
2898,2898,-0.5663006813235052,-0.6,1.0,352.0,943.0,1.0,125.0,1,-1.0,-1.0
2899,2899,0.8597095843745896,0.9,-1.0,387.0,999.0,0.0,3614.0,0,-1.0,0.0
2900,2900,-0.716999910463487,-0.7,-1.0,369.0,717.0,0.0,3914.0,0,1.0,0.0
2901,2901,0.3787786931814531,0.4,-1.0,385.0,778.0,0.0,3837.0,0,-1.0,0.0
2902,2902,-0.22427520715606852,-0.2,-1.0,418.0,920.0,0.0,3662.0,0,1.0,0.0
2903,2903,-0.6296327343577668,-0.6,1.0,499.0,942.0,1.0,419.0,1,-1.0,-1.0
2904,2904,-0.8722352987185287,-0.9,1.0,388.0,648.0,1.0,104.0,1,-1.0,-1.0
2905,2905,-0.36706320642308443,-0.4,1.0,390.0,780.0,1.0,-210.0,1,-1.0,-1.0
2906,2906,0.3246018724108747,0.3,1.0,376.0,594.0,1.0,370.0,1,1.0,1.0
2907,2907,-0.5242209219195446,-0.5,1.0,420.0,783.0,1.0,-343.0,1,-1.0,-1.0
2908,2908,-0.5221320111430368,-0.5,-1.0,438.0,723.0,0.0,3839.0,0,1.0,0.0
2909,2909,-0.4095435929693624,-0.4,-1.0,268.0,804.0,0.0,3928.0,0,1.0,0.0
2910,2910,-0.8973564238665044,-0.9,1.0,403.0,913.0,1.0,164.0,1,-1.0,-1.0
2911,2911,-0.7801974729393246,-0.8,1.0,360.0,976.0,1.0,174.0,1,-1.0,-1.0
2912,2912,-0.7146999933408451,-0.7,1.0,362.0,846.0,1.0,202.0,1,-1.0,-1.0
2913,2913,-0.0903060463632469,-0.1,-1.0,412.0,798.0,0.0,3790.0,0,1.0,0.0
2914,2914,-0.017180211151531455,-0.0,-1.0,397.0,640.0,0.0,3963.0,0,1.0,0.0
2915,2915,0.822278580596636,0.8,-1.0,445.0,727.0,0.0,3828.0,0,-1.0,0.0
2916,2916,-0.27616037913388547,-0.3,-1.0,336.0,820.0,0.0,3844.0,0,1.0,0.0
2917,2917,-0.8841870164825013,-0.9,1.0,357.0,862.0,1.0,261.0,1,-1.0,-1.0
2918,2918,-0.48415736529896425,-0.5,-1.0,347.0,561.0,0.0,4092.0,0,1.0,0.0
2919,2919,-0.4307412270741776,-0.4,-1.0,301.0,762.0,0.0,3937.0,0,1.0,0.0
2920,2920,-0.3132915363005623,-0.3,-1.0,328.0,854.0,0.0,3818.0,0,1.0,0.0
2921,2921,-0.010791769973770071,-0.0,1.0,345.0,816.0,1.0,399.0,1,-1.0,-1.0
2922,2922,0.47680826080511884,0.5,-1.0,371.0,871.0,1.0,-962.0,0,-1.0,-1.0
2923,2923,0.8018309423309072,0.8,-1.0,312.0,835.0,1.0,-657.0,0,-1.0,-1.0
2924,2924,0.27965216846193364,0.3,1.0,410.0,960.0,1.0,-310.0,1,1.0,1.0
2925,2925,0.8988656636568156,0.9,1.0,372.0,559.0,1.0,109.0,1,1.0,1.0
2926,2926,0.7484773031937114,0.7,1.0,260.0,979.0,1.0,111.0,1,1.0,1.0
2927,2927,-0.7368137041839239,-0.7,-1.0,310.0,568.0,0.0,4122.0,0,1.0,0.0
2928,2928,0.4026106610479906,0.4,1.0,278.0,572.0,1.0,390.0,1,1.0,1.0
2929,2929,-0.8607742528343137,-0.9,1.0,477.0,866.0,1.0,-473.0,1,-1.0,-1.0
2930,2930,0.19394111589631036,0.2,1.0,353.0,884.0,1.0,1653.0,1,1.0,1.0
2931,2931,-0.752877477701425,-0.8,1.0,308.0,899.0,1.0,143.0,1,-1.0,-1.0
2932,2932,-0.3659241171092976,-0.4,1.0,381.0,585.0,1.0,-376.0,1,-1.0,-1.0
2933,2933,-0.015442252324447958,-0.0,-1.0,455.0,941.0,0.0,3604.0,0,1.0,0.0
2934,2934,0.7132312581890833,0.7,-1.0,357.0,726.0,1.0,-593.0,0,-1.0,-1.0
2935,2935,0.8640289850213417,0.9,1.0,369.0,979.0,1.0,122.0,1,1.0,1.0
2936,2936,0.578356051932671,0.6,1.0,272.0,825.0,1.0,213.0,1,1.0,1.0
2937,2937,0.049533225553801796,0.0,-1.0,434.0,657.0,1.0,-231.0,0,-1.0,-1.0
2938,2938,-0.37482192338725195,-0.4,-1.0,303.0,883.0,0.0,3814.0,0,1.0,0.0
2939,2939,-0.8676937488387161,-0.9,1.0,443.0,815.0,1.0,52.0,1,-1.0,-1.0
2940,2940,0.7771401853152743,0.8,-1.0,259.0,519.0,0.0,4222.0,0,-1.0,0.0
2941,2941,-0.7659131979094251,-0.8,1.0,394.0,683.0,1.0,173.0,1,-1.0,-1.0
2942,2942,0.8757322775472328,0.9,1.0,421.0,598.0,1.0,41.0,1,1.0,1.0
2943,2943,0.09125750455466919,0.1,-1.0,325.0,834.0,1.0,-639.0,0,-1.0,-1.0
2944,2944,0.33791379203652905,0.3,-1.0,295.0,582.0,0.0,4123.0,0,-1.0,0.0
2945,2945,0.43144059505984667,0.4,1.0,295.0,963.0,1.0,452.0,1,1.0,1.0
2946,2946,0.32487984959147387,0.3,-1.0,280.0,600.0,0.0,4120.0,0,-1.0,0.0
2947,2947,-0.30201888252994347,-0.3,-1.0,390.0,515.0,0.0,4095.0,0,1.0,0.0
2948,2948,-0.2889577578606306,-0.3,1.0,402.0,867.0,1.0,181.0,1,-1.0,-1.0
2949,2949,0.4698073189905999,0.5,1.0,474.0,582.0,1.0,134.0,1,1.0,1.0
2950,2950,0.5212159163906956,0.5,1.0,392.0,780.0,1.0,148.0,1,1.0,1.0
2951,2951,-0.1463958656909342,-0.1,1.0,279.0,594.0,1.0,867.0,1,-1.0,-1.0
2952,2952,0.5548409509642079,0.6,-1.0,340.0,749.0,1.0,-149.0,0,-1.0,-1.0
2953,2953,0.8542168750009754,0.9,1.0,448.0,823.0,1.0,89.0,1,1.0,1.0
2954,2954,0.1346669367933787,0.1,-1.0,362.0,911.0,0.0,3727.0,0,-1.0,0.0
2955,2955,-0.3087539876973856,-0.3,1.0,364.0,536.0,1.0,-650.0,1,-1.0,-1.0
2956,2956,0.7329862612245505,0.7,-1.0,323.0,895.0,1.0,-398.0,0,-1.0,-1.0
2957,2957,-0.6854178716479078,-0.7,-1.0,315.0,626.0,0.0,4059.0,0,1.0,0.0
2958,2958,0.38370196206861407,0.4,1.0,316.0,717.0,1.0,707.0,1,1.0,1.0
2959,2959,-0.32424921221611325,-0.3,1.0,260.0,629.0,1.0,-369.0,1,-1.0,-1.0
2960,2960,0.27116117053205213,0.3,1.0,427.0,996.0,1.0,777.0,1,1.0,1.0
2961,2961,-0.6673368488241089,-0.7,-1.0,499.0,925.0,0.0,3576.0,0,1.0,0.0
2962,2962,0.44425194212790065,0.4,-1.0,414.0,896.0,1.0,50.0,0,-1.0,-1.0
2963,2963,-0.8345749092726209,-0.8,-1.0,376.0,696.0,0.0,3928.0,0,1.0,0.0
2964,2964,0.647382457090513,0.6,1.0,457.0,885.0,1.0,238.0,1,1.0,1.0
2965,2965,-0.3942762472371568,-0.4,1.0,444.0,682.0,1.0,114.0,1,-1.0,-1.0
2966,2966,-0.3613300474957948,-0.4,-1.0,480.0,630.0,0.0,3890.0,0,1.0,0.0
2967,2967,-0.7961653259144311,-0.8,-1.0,475.0,693.0,0.0,3832.0,0,1.0,0.0
2968,2968,-0.2021343019552685,-0.2,1.0,390.0,914.0,1.0,-764.0,1,-1.0,-1.0
2969,2969,-0.794252656967866,-0.8,-1.0,333.0,947.0,0.0,3720.0,0,1.0,0.0
2970,2970,-0.24757030524490975,-0.2,-1.0,309.0,648.0,0.0,4043.0,0,1.0,0.0
2971,2971,-0.34539275347095255,-0.3,1.0,317.0,959.0,1.0,-156.0,1,-1.0,-1.0
2972,2972,0.8823251919044385,0.9,1.0,267.0,834.0,1.0,79.0,1,1.0,1.0
2973,2973,-0.03974625739213555,-0.0,1.0,274.0,855.0,1.0,1431.0,1,-1.0,-1.0
2974,2974,0.54551934739538,0.5,1.0,354.0,859.0,1.0,197.0,1,1.0,1.0
2975,2975,-0.5886664819122527,-0.6,-1.0,469.0,741.0,0.0,3790.0,0,1.0,0.0
2976,2976,0.29828320632960337,0.3,1.0,448.0,522.0,1.0,550.0,1,1.0,1.0
2977,2977,-0.8899849287051828,-0.9,-1.0,269.0,887.0,0.0,3844.0,0,1.0,0.0
2978,2978,-0.6470961743174299,-0.6,1.0,296.0,723.0,1.0,-509.0,1,-1.0,-1.0
2979,2979,0.06010789517835713,0.1,1.0,279.0,847.0,1.0,984.0,1,1.0,1.0
2980,2980,0.771369690066323,0.8,1.0,313.0,586.0,1.0,201.0,1,1.0,1.0
2981,2981,-0.41423777614682034,-0.4,-1.0,449.0,924.0,1.0,-273.0,0,1.0,1.0
