,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,init_y_left,init_y_right
2822,2822,0.3655930480952143,0.4,0,264.0,647.0,0.0,739.0,1,0.3830396696600499,0.3830396696600499
2823,2823,-0.6830920267529268,-0.7,1,490.0,664.0,1.0,406.0,1,0.009687030977259925,0.009687030977259925
2824,2824,-0.018733191604372923,-0.0,1,270.0,899.0,0.0,111.0,0,0.2429201098201456,0.2429201098201456
2825,2825,-0.275826564591668,-0.3,1,304.0,667.0,1.0,119.0,1,0.033183278136775074,0.033183278136775074
2826,2826,-0.7587074939647334,-0.8,1,411.0,646.0,1.0,223.0,1,0.06119418456105247,0.06119418456105247
2827,2827,-0.26568292538133154,-0.3,1,289.0,706.0,1.0,205.0,1,0.15480070302562343,0.15480070302562343
2828,2828,-0.9026502514643362,-0.9,1,376.0,557.0,1.0,307.0,1,0.433014216068203,0.433014216068203
2829,2829,0.4464869957643185,0.4,0,475.0,787.0,1.0,908.0,0,0.4501108050976014,0.4501108050976014
2830,2830,-0.8430813927495071,-0.8,1,483.0,584.0,1.0,203.0,1,0.023084008282951984,0.023084008282951984
2831,2831,-0.742196930000371,-0.7,1,441.0,748.0,1.0,121.0,1,0.009686567107884847,0.009686567107884847
2832,2832,0.04773893891390402,0.0,0,453.0,895.0,0.0,632.0,1,0.06261641763427522,0.06261641763427522
2833,2833,0.4705040472308426,0.5,0,497.0,754.0,0.0,289.0,1,0.4938539836801402,0.4938539836801402
2834,2834,-0.6956754547934603,-0.7,1,253.0,675.0,1.0,132.0,1,0.015128266585857197,0.015128266585857197
2835,2835,0.9914733277273846,1.0,0,340.0,511.0,0.0,139.0,1,0.23456719334878173,0.23456719334878173
2836,2836,-0.830053492050693,-0.8,1,352.0,873.0,1.0,125.0,1,0.4263493626048815,0.4263493626048815
2837,2837,0.24631237771587888,0.2,0,256.0,982.0,0.0,92.0,1,0.485130260990369,0.485130260990369
2838,2838,-0.8662981596442376,-0.9,1,307.0,618.0,1.0,325.0,1,0.26720211315255904,0.26720211315255904
2839,2839,0.16442900364108137,0.2,0,324.0,640.0,1.0,86.0,0,0.49450633175427644,0.49450633175427644
2840,2840,-0.45338392426589746,-0.5,1,432.0,929.0,1.0,1319.0,1,0.17670144254898673,0.17670144254898673
2841,2841,-0.5241780028732199,-0.5,1,276.0,893.0,1.0,291.0,1,0.0808143262038532,0.0808143262038532
2842,2842,0.03099196087488898,0.0,0,471.0,672.0,1.0,147.0,0,0.02309750064286431,0.02309750064286431
2843,2843,-0.321006907845802,-0.3,1,303.0,744.0,1.0,233.0,1,0.3771235387260089,0.3771235387260089
2844,2844,0.5944124521146772,0.6,0,401.0,894.0,0.0,475.0,1,0.476127302791368,0.476127302791368
2845,2845,-0.8380245312825318,-0.8,1,255.0,931.0,1.0,234.0,1,0.12366202002327875,0.12366202002327875
2846,2846,-0.707572132281191,-0.7,1,421.0,897.0,1.0,342.0,1,0.29455843930194925,0.29455843930194925
2847,2847,0.6027606134613721,0.6,0,273.0,794.0,0.0,263.0,1,0.06288321522877088,0.06288321522877088
2848,2848,-0.08613296886995658,-0.1,1,496.0,564.0,1.0,110.0,1,0.3599897252922268,0.3599897252922268
2849,2849,-0.6309388222923002,-0.6,1,460.0,802.0,1.0,178.0,1,0.3618507637198682,0.3618507637198682
2850,2850,-0.018532235730559288,-0.0,1,281.0,738.0,1.0,381.0,1,0.04975182592239635,0.04975182592239635
2851,2851,0.16232283519762536,0.2,0,450.0,621.0,0.0,669.0,1,0.3769074236493193,0.3769074236493193
2852,2852,-0.8509923590292283,-0.9,1,382.0,536.0,1.0,302.0,1,0.08070861805724533,0.08070861805724533
2853,2853,-0.5720437372090554,-0.6,1,334.0,602.0,1.0,314.0,1,0.3545697027923805,0.3545697027923805
2854,2854,0.7523295780923225,0.8,0,488.0,642.0,1.0,190.0,0,0.2277446623903847,0.2277446623903847
2855,2855,0.40529932497791177,0.4,0,254.0,967.0,0.0,619.0,1,0.19862508475816698,0.19862508475816698
2856,2856,-0.9668585810882575,-1.0,1,279.0,682.0,1.0,259.0,1,0.484714047559982,0.484714047559982
2857,2857,-0.24810144954540236,-0.2,1,291.0,875.0,1.0,604.0,1,0.43174469194341314,0.43174469194341314
2858,2858,0.6291765061097827,0.6,0,324.0,513.0,0.0,203.0,1,0.2607193678320734,0.2607193678320734
2859,2859,0.4732825984436959,0.5,0,258.0,880.0,0.0,62.0,1,0.07373543799966797,0.07373543799966797
2860,2860,0.22031036486391997,0.2,0,385.0,984.0,0.0,251.0,1,0.4101002947629757,0.4101002947629757
2861,2861,0.20351343507895492,0.2,0,496.0,772.0,1.0,672.0,0,0.1479978224903154,0.1479978224903154
2862,2862,-0.23001640833204284,-0.2,1,361.0,507.0,1.0,162.0,1,0.12131403552663866,0.12131403552663866
2863,2863,-0.8472098597997684,-0.8,1,386.0,636.0,1.0,258.0,1,0.13889324275558124,0.13889324275558124
2864,2864,0.13622512066446135,0.1,0,461.0,868.0,0.0,651.0,1,0.22928075322555364,0.22928075322555364
2865,2865,0.5036744761937468,0.5,0,280.0,925.0,0.0,395.0,1,0.22095336232578128,0.22095336232578128
2866,2866,0.9917210815059512,1.0,0,311.0,878.0,0.0,281.0,1,0.39774068406791185,0.39774068406791185
2867,2867,0.12471967768105885,0.1,0,433.0,550.0,1.0,507.0,0,0.3782117714695157,0.3782117714695157
2868,2868,0.7940030512575864,0.8,0,251.0,558.0,1.0,171.0,0,0.16972334482978274,0.16972334482978274
2869,2869,-0.7158018329172069,-0.7,1,284.0,854.0,1.0,612.0,1,0.45903930983759017,0.45903930983759017
2870,2870,-0.6888628623037247,-0.7,1,284.0,597.0,1.0,129.0,1,0.33726358591550465,0.33726358591550465
2871,2871,-0.6064904222733318,-0.6,1,491.0,882.0,1.0,207.0,1,0.4293193571595786,0.4293193571595786
2872,2872,-0.6384893870157908,-0.6,1,262.0,590.0,1.0,688.0,1,0.11708556895251865,0.11708556895251865
2873,2873,0.26234908132713586,0.3,0,444.0,677.0,1.0,299.0,0,0.4910708378864874,0.4910708378864874
2874,2874,-0.12235332959539602,-0.1,1,421.0,572.0,1.0,677.0,1,0.06284057294998274,0.06284057294998274
2875,2875,0.2989395615418562,0.3,0,445.0,570.0,1.0,425.0,0,0.33273878845814325,0.33273878845814325
2876,2876,0.12872918237476672,0.1,0,333.0,847.0,0.0,1170.0,1,0.24925925585423286,0.24925925585423286
2877,2877,0.6502941670104474,0.7,0,462.0,626.0,0.0,252.0,1,0.12170265846871547,0.12170265846871547
2878,2878,-0.08515224359942564,-0.1,1,497.0,963.0,1.0,220.0,1,0.4481249165574365,0.4481249165574365
2879,2879,-0.5152578262516148,-0.5,1,267.0,772.0,1.0,871.0,1,0.0135394548847525,0.0135394548847525
2880,2880,0.6933440087678782,0.7,0,266.0,707.0,0.0,197.0,1,0.2157513449375527,0.2157513449375527
2881,2881,0.0720172947677753,0.1,0,251.0,726.0,0.0,223.0,1,0.41086056517817005,0.41086056517817005
2882,2882,-0.8793622170616502,-0.9,1,389.0,675.0,1.0,306.0,1,0.10497263388831896,0.10497263388831896
2883,2883,-0.025616270790694395,-0.0,1,426.0,969.0,0.0,145.0,0,0.034693378227379,0.034693378227379
2884,2884,0.41585177168800547,0.4,0,266.0,932.0,1.0,122.0,0,0.006480409531905762,0.006480409531905762
2885,2885,-0.6640465064667427,-0.7,1,276.0,722.0,1.0,182.0,1,0.10660103521102954,0.10660103521102954
2886,2886,-0.9650129471604005,-1.0,1,490.0,589.0,1.0,131.0,1,0.17288848591316625,0.17288848591316625
2887,2887,-0.2929632239284614,-0.3,1,250.0,576.0,1.0,584.0,1,0.36049680193162625,0.36049680193162625
2888,2888,-0.23029532134000363,-0.2,1,402.0,698.0,1.0,90.0,1,0.48523388247529964,0.48523388247529964
2889,2889,-0.39817581133504487,-0.4,1,487.0,625.0,1.0,558.0,1,0.042783181879215426,0.042783181879215426
2890,2890,0.26831166771826465,0.3,0,311.0,664.0,0.0,185.0,1,0.49220730200166496,0.49220730200166496
2891,2891,-0.2573118887262018,-0.3,1,453.0,659.0,1.0,538.0,1,0.3370001068162275,0.3370001068162275
2892,2892,0.6230764030799025,0.6,0,342.0,581.0,0.0,137.0,1,0.0757415977705842,0.0757415977705842
2893,2893,-0.26186015970210486,-0.3,1,482.0,608.0,0.0,120.0,0,0.33730202874759047,0.33730202874759047
2894,2894,0.6784094394001317,0.7,0,268.0,933.0,1.0,239.0,0,0.0657316341908516,0.0657316341908516
2895,2895,0.5997772503914516,0.6,0,400.0,696.0,0.0,574.0,1,0.07681623476813199,0.07681623476813199
2896,2896,0.4674053639536606,0.5,0,262.0,575.0,0.0,213.0,1,0.2665797972187263,0.2665797972187263
2897,2897,-0.4885764165078783,-0.5,1,479.0,690.0,1.0,111.0,1,0.4443784790200902,0.4443784790200902
2898,2898,0.2712538561036155,0.3,0,497.0,830.0,0.0,433.0,1,0.33318329117216544,0.33318329117216544
2899,2899,-0.3188806534562032,-0.3,1,353.0,714.0,0.0,183.0,0,0.481327017088538,0.481327017088538
2900,2900,0.9061183184087649,0.9,0,438.0,612.0,0.0,160.0,1,0.47187067752505163,0.47187067752505163
2901,2901,-0.7491725403020169,-0.7,1,265.0,936.0,1.0,359.0,1,0.3357879894206188,0.3357879894206188
2902,2902,-0.4790934665106823,-0.5,1,285.0,544.0,1.0,691.0,1,0.252664284541344,0.252664284541344
2903,2903,0.9688161187627542,1.0,0,493.0,816.0,0.0,661.0,1,0.3424794378903661,0.3424794378903661
2904,2904,0.31255184763083266,0.3,0,396.0,866.0,1.0,298.0,0,0.2933369923987536,0.2933369923987536
2905,2905,-0.09637792969081693,-0.1,1,432.0,645.0,1.0,163.0,1,0.1239975818083327,0.1239975818083327
2906,2906,-0.38477764318829233,-0.4,1,340.0,632.0,1.0,298.0,1,0.09506833090539829,0.09506833090539829
2907,2907,0.2978800509209416,0.3,0,481.0,504.0,0.0,305.0,1,0.4515939725805504,0.4515939725805504
2908,2908,0.7965923953450382,0.8,0,403.0,894.0,0.0,173.0,1,0.22528422222819966,0.22528422222819966
2909,2909,0.9116373683567502,0.9,0,295.0,622.0,0.0,103.0,1,0.23671732249713168,0.23671732249713168
2910,2910,0.38364028416047335,0.4,0,472.0,544.0,0.0,344.0,1,0.4224045296257812,0.4224045296257812
2911,2911,-0.8178204876660646,-0.8,1,434.0,521.0,1.0,165.0,1,0.08251245808477509,0.08251245808477509
2912,2912,-0.4116518814278556,-0.4,1,262.0,969.0,1.0,139.0,1,0.106129023225222,0.106129023225222
2913,2913,-0.5281665705007832,-0.5,1,377.0,801.0,1.0,142.0,1,0.14249152929180142,0.14249152929180142
2914,2914,-0.8655629026741092,-0.9,1,442.0,917.0,1.0,221.0,1,0.0995390020673006,0.0995390020673006
2915,2915,-0.5731919403549224,-0.6,1,416.0,976.0,1.0,158.0,1,0.25844486108436493,0.25844486108436493
2916,2916,-0.9892773741713736,-1.0,1,424.0,829.0,1.0,167.0,1,0.24555975701947014,0.24555975701947014
2917,2917,-0.05274885439699206,-0.1,1,297.0,951.0,1.0,312.0,1,0.15089589685734056,0.15089589685734056
2918,2918,0.2646974691683075,0.3,0,447.0,629.0,1.0,384.0,0,0.06108616699895347,0.06108616699895347
2919,2919,-0.9702817316107515,-1.0,1,430.0,954.0,1.0,196.0,1,0.40629897090581957,0.40629897090581957
2920,2920,0.8217199437128204,0.8,0,381.0,659.0,0.0,140.0,1,0.36588428099934966,0.36588428099934966
2921,2921,0.6878912080448027,0.7,0,383.0,997.0,0.0,380.0,1,0.39725245849165325,0.39725245849165325
2922,2922,0.34604152034912006,0.3,0,487.0,848.0,0.0,1155.0,1,0.31482736379553744,0.31482736379553744
2923,2923,-0.44512023514551746,-0.4,1,274.0,518.0,1.0,318.0,1,0.24885437301145963,0.24885437301145963
2924,2924,0.5709245847831108,0.6,0,418.0,560.0,0.0,842.0,1,0.11897758352294924,0.11897758352294924
2925,2925,0.40263419639160514,0.4,0,315.0,686.0,1.0,249.0,0,0.18582629999081973,0.18582629999081973
2926,2926,-0.8505256859597543,-0.9,1,355.0,775.0,1.0,70.0,1,0.22026428498544098,0.22026428498544098
2927,2927,-0.7811182715554135,-0.8,1,270.0,632.0,1.0,688.0,1,0.4907901844002604,0.4907901844002604
2928,2928,0.9568545478938024,1.0,0,368.0,811.0,0.0,191.0,1,0.3151871012299701,0.3151871012299701
2929,2929,0.9254433655040584,0.9,0,381.0,642.0,0.0,397.0,1,0.16157239679123397,0.16157239679123397
2930,2930,-0.3352377495594143,-0.3,1,373.0,657.0,1.0,940.0,1,0.2976318196923544,0.2976318196923544
2931,2931,-0.9210405116782203,-0.9,1,404.0,711.0,1.0,205.0,1,0.46226333402834446,0.46226333402834446
2932,2932,-0.7921191507089371,-0.8,1,359.0,946.0,1.0,555.0,1,0.006150163548287735,0.006150163548287735
2933,2933,-0.5932134504525823,-0.6,1,434.0,797.0,1.0,599.0,1,0.1787247518775068,0.1787247518775068
2934,2934,-0.2973816182773521,-0.3,1,436.0,706.0,1.0,188.0,1,0.1317610122856564,0.1317610122856564
2935,2935,-0.9979149300066714,-1.0,1,369.0,963.0,1.0,158.0,1,0.4646484340607902,0.4646484340607902
2936,2936,-0.6406603637705628,-0.6,1,437.0,876.0,1.0,127.0,1,0.017878046140654635,0.017878046140654635
2937,2937,-0.8403702326093445,-0.8,1,416.0,821.0,1.0,243.0,1,0.07457991152145371,0.07457991152145371
2938,2938,-0.9546450799574877,-1.0,1,478.0,883.0,1.0,219.0,1,0.1764344439769276,0.1764344439769276
2939,2939,0.0952794498696572,0.1,0,362.0,619.0,0.0,509.0,1,0.038035243143501596,0.038035243143501596
2940,2940,-0.5540686143878581,-0.6,1,349.0,564.0,0.0,387.0,0,0.33657141391172934,0.33657141391172934
2941,2941,-0.7731838133783557,-0.8,1,355.0,669.0,1.0,286.0,1,0.472638691076244,0.472638691076244
2942,2942,0.3855334796294767,0.4,0,255.0,743.0,1.0,192.0,0,0.45963026367963694,0.45963026367963694
2943,2943,-0.5836435733782999,-0.6,1,445.0,650.0,1.0,265.0,1,0.3659002207026333,0.3659002207026333
2944,2944,0.708711974925182,0.7,0,370.0,675.0,0.0,165.0,1,0.18429747435024574,0.18429747435024574
2945,2945,-0.8091088917022877,-0.8,1,386.0,967.0,1.0,127.0,1,0.36475921444327314,0.36475921444327314
2946,2946,0.4704220970030324,0.5,0,349.0,644.0,1.0,747.0,0,0.3603365836209861,0.3603365836209861
2947,2947,0.9886338656068987,1.0,0,366.0,859.0,0.0,145.0,1,0.10020687390865024,0.10020687390865024
2948,2948,-0.019970636471475567,-0.0,1,377.0,632.0,1.0,491.0,1,0.34687558149208886,0.34687558149208886
2949,2949,0.7557155760968322,0.8,0,313.0,901.0,0.0,376.0,1,0.22461580197315345,0.22461580197315345
2950,2950,-0.8976217857379463,-0.9,1,354.0,875.0,1.0,231.0,1,0.0960911851548375,0.0960911851548375
2951,2951,0.5373016982070256,0.5,0,324.0,988.0,0.0,88.0,1,0.26470663682109663,0.26470663682109663
2952,2952,0.8498791084098476,0.8,0,455.0,776.0,0.0,319.0,1,0.10292955876811305,0.10292955876811305
2953,2953,0.24725149932250412,0.2,0,428.0,910.0,1.0,742.0,0,0.15151585067573403,0.15151585067573403
2954,2954,0.04820627833312474,0.0,0,366.0,957.0,1.0,1587.0,0,0.2745370508380725,0.2745370508380725
2955,2955,-0.615094522872583,-0.6,1,350.0,749.0,1.0,81.0,1,0.141801361349775,0.141801361349775
2956,2956,0.7060526458594372,0.7,0,317.0,656.0,0.0,437.0,1,0.4175372742772972,0.4175372742772972
2957,2957,-0.3903600081892886,-0.4,1,309.0,895.0,1.0,196.0,1,0.16217509129951768,0.16217509129951768
2958,2958,0.8368753761686041,0.8,0,373.0,503.0,1.0,144.0,0,0.46570108245817854,0.46570108245817854
2959,2959,0.18842337466114834,0.2,0,323.0,753.0,0.0,794.0,1,0.3793062470205107,0.3793062470205107
2960,2960,-0.2993081108766522,-0.3,1,480.0,917.0,1.0,213.0,1,0.23177044060305974,0.23177044060305974
2961,2961,0.9567200163571776,1.0,0,450.0,767.0,0.0,123.0,1,0.07591778664563426,0.07591778664563426
2962,2962,0.4527280817578454,0.5,0,384.0,725.0,0.0,131.0,1,0.17571033922887325,0.17571033922887325
2963,2963,0.6384326736614805,0.6,0,388.0,526.0,0.0,646.0,1,0.10342446467621436,0.10342446467621436
2964,2964,0.18208219016354543,0.2,0,382.0,781.0,1.0,247.0,0,0.11609931488631126,0.11609931488631126
2965,2965,-0.824101094998726,-0.8,1,259.0,640.0,1.0,311.0,1,0.2657048193640497,0.2657048193640497
2966,2966,-0.3517196912822578,-0.4,1,307.0,637.0,0.0,326.0,0,0.2857315653057486,0.2857315653057486
2967,2967,0.5217683774171991,0.5,0,434.0,717.0,1.0,689.0,0,0.11081964826917162,0.11081964826917162
2968,2968,0.691317083750373,0.7,0,357.0,838.0,0.0,585.0,1,0.2090171659036273,0.2090171659036273
2969,2969,0.5287626537974042,0.5,0,313.0,844.0,0.0,333.0,1,0.24447905832415073,0.24447905832415073
2970,2970,-0.39488584223656376,-0.4,1,262.0,910.0,1.0,288.0,1,0.25838619021343046,0.25838619021343046
2971,2971,0.2761440877507868,0.3,0,269.0,638.0,0.0,643.0,1,0.48920664924338525,0.48920664924338525
2972,2972,0.6706354245578952,0.7,0,457.0,633.0,0.0,280.0,1,0.10045296446828589,0.10045296446828589
2973,2973,-0.3713141801129387,-0.4,1,399.0,935.0,1.0,206.0,1,0.3893542139266648,0.3893542139266648
2974,2974,-0.8625722146210297,-0.9,1,444.0,735.0,1.0,181.0,1,0.38209826519162343,0.38209826519162343
2975,2975,-0.018258121671697936,-0.0,1,346.0,891.0,1.0,153.0,1,0.046492393586292924,0.046492393586292924
2976,2976,0.853902981827233,0.9,0,255.0,613.0,0.0,222.0,1,0.06776408811607537,0.06776408811607537
2977,2977,-0.7885402217419426,-0.8,1,281.0,714.0,1.0,135.0,1,0.31165997784142463,0.31165997784142463
2978,2978,0.4012469865813093,0.4,0,294.0,943.0,0.0,103.0,1,0.4186468133844707,0.4186468133844707
2979,2979,-0.8438115045023631,-0.8,1,482.0,500.0,1.0,718.0,1,0.48850707554029155,0.48850707554029155
2980,2980,0.615658600958426,0.6,0,381.0,932.0,0.0,1007.0,1,0.29947001852944527,0.29947001852944527
2981,2981,-0.5891898657441359,-0.6,1,336.0,899.0,0.0,415.0,0,0.08147692421085129,0.08147692421085129
2982,2982,0.33238952198777083,0.3,0,446.0,637.0,0.0,167.0,1,0.24225348561585364,0.24225348561585364
2983,2983,0.8730419908556901,0.9,0,482.0,708.0,0.0,380.0,1,0.18485282586801427,0.18485282586801427
2984,2984,-0.145107000210966,-0.1,1,469.0,674.0,1.0,177.0,1,0.16974846463291998,0.16974846463291998
2985,2985,-0.305201987782171,-0.3,1,350.0,550.0,1.0,200.0,1,0.13829933680359313,0.13829933680359313
2986,2986,-0.4995718771502813,-0.5,1,263.0,792.0,1.0,245.0,1,0.185012576040823,0.185012576040823
2987,2987,-0.6981851763651623,-0.7,1,251.0,668.0,1.0,171.0,1,0.004703865514267713,0.004703865514267713
2988,2988,-0.43985331632707325,-0.4,1,256.0,546.0,0.0,158.0,0,0.2825319792410123,0.2825319792410123
2989,2989,-0.02410224345393197,-0.0,1,362.0,595.0,0.0,363.0,0,0.1565224782282868,0.1565224782282868
2990,2990,-0.2766535702026911,-0.3,1,292.0,581.0,1.0,197.0,1,0.21981258761089018,0.21981258761089018
2991,2991,0.27480238346735075,0.3,0,279.0,731.0,0.0,160.0,1,0.4246142785549024,0.4246142785549024
2992,2992,0.85685025386509,0.9,0,262.0,787.0,0.0,251.0,1,0.139713100668244,0.139713100668244
2993,2993,-0.4452129827229967,-0.4,1,281.0,997.0,1.0,562.0,1,0.11464747298736078,0.11464747298736078
2994,2994,0.7282543559352963,0.7,0,278.0,607.0,0.0,425.0,1,0.09864667385656878,0.09864667385656878
2995,2995,0.0055489062671088,0.0,0,255.0,707.0,1.0,868.0,0,0.3009069876855078,0.3009069876855078
2996,2996,0.19646640751309352,0.2,0,319.0,980.0,0.0,221.0,1,0.23119108846480452,0.23119108846480452
2997,2997,0.06308060123698223,0.1,0,439.0,507.0,0.0,164.0,1,0.4109378862372419,0.4109378862372419
2998,2998,-0.7515166324747418,-0.8,1,410.0,744.0,1.0,136.0,1,0.05446837667220783,0.05446837667220783
2999,2999,0.4508495564953785,0.5,0,480.0,538.0,0.0,182.0,1,0.2760532591914521,0.2760532591914521
3000,3000,-0.7244806398982917,-0.7,1,382.0,798.0,1.0,110.0,1,0.05075837491351842,0.05075837491351842
3001,3001,-0.43391684503297867,-0.4,1,313.0,671.0,0.0,186.0,0,0.04477790495755718,0.04477790495755718
3002,3002,-0.7761554417493126,-0.8,1,370.0,542.0,1.0,518.0,1,0.20249196440377348,0.20249196440377348
3003,3003,-0.08753020499692243,-0.1,1,306.0,804.0,1.0,970.0,1,0.14299678292319595,0.14299678292319595
3004,3004,0.5469560265104332,0.5,0,330.0,862.0,0.0,588.0,1,0.3183797459087444,0.3183797459087444
3005,3005,0.6703328928087968,0.7,0,430.0,599.0,0.0,111.0,1,0.3887956780460808,0.3887956780460808
3006,3006,0.5663181071893597,0.6,0,354.0,921.0,0.0,175.0,1,0.24683537848722326,0.24683537848722326
3007,3007,0.12473034165544572,0.1,0,471.0,809.0,1.0,840.0,0,0.2977704698550559,0.2977704698550559
3008,3008,-0.13802504329029408,-0.1,1,296.0,593.0,1.0,371.0,1,0.4752885079709672,0.4752885079709672
3009,3009,0.98316974619464,1.0,0,454.0,981.0,0.0,475.0,1,0.4408540982561279,0.4408540982561279
3010,3010,0.3666239926364454,0.4,0,313.0,976.0,0.0,161.0,1,0.10211920300874666,0.10211920300874666
3011,3011,-0.4480912410207458,-0.4,1,350.0,504.0,1.0,216.0,1,0.1754133580027772,0.1754133580027772
3012,3012,0.8057353446276196,0.8,0,496.0,691.0,0.0,433.0,1,0.32051411305306615,0.32051411305306615
3013,3013,0.6770418021644302,0.7,0,498.0,770.0,0.0,202.0,1,0.35610421561693284,0.35610421561693284
3014,3014,0.5790154627031692,0.6,0,492.0,577.0,0.0,111.0,1,0.3752639584494437,0.3752639584494437
3015,3015,-0.4020117352901129,-0.4,1,344.0,683.0,1.0,363.0,1,0.15148517522410565,0.15148517522410565
3016,3016,-0.17448643281201814,-0.2,1,476.0,839.0,1.0,405.0,1,0.43889530629412976,0.43889530629412976
3017,3017,-0.1308649891716498,-0.1,1,255.0,545.0,0.0,310.0,0,0.32506915203558095,0.32506915203558095
3018,3018,-0.9610924525198183,-1.0,1,404.0,883.0,1.0,93.0,1,0.3120293277463422,0.3120293277463422
3019,3019,-0.073993228651551,-0.1,1,387.0,802.0,1.0,411.0,1,0.38131860071365303,0.38131860071365303
3020,3020,0.005223472077932723,0.0,0,295.0,775.0,1.0,250.0,0,0.3411069017434555,0.3411069017434555
3021,3021,-0.45645832695276645,-0.5,1,363.0,569.0,1.0,428.0,1,0.008770309976197821,0.008770309976197821
3022,3022,0.12656268217131128,0.1,0,379.0,613.0,0.0,278.0,1,0.2897286017483926,0.2897286017483926
3023,3023,-0.05141003219634288,-0.1,1,399.0,724.0,1.0,1027.0,1,0.15386629931119844,0.15386629931119844
3024,3024,-0.1800161825880202,-0.2,1,326.0,968.0,1.0,586.0,1,0.3492541847676501,0.3492541847676501
3025,3025,-0.5594780982345353,-0.6,1,266.0,701.0,0.0,243.0,0,0.23827116177048518,0.23827116177048518
3026,3026,-0.19196717348074732,-0.2,1,463.0,744.0,0.0,783.0,0,0.43501581190353666,0.43501581190353666
3027,3027,0.3764259784139976,0.4,0,482.0,889.0,0.0,249.0,1,0.47075963240450736,0.47075963240450736
3028,3028,-0.9047124215322937,-0.9,1,268.0,693.0,1.0,199.0,1,0.12750991499625325,0.12750991499625325
3029,3029,-0.5789784860075597,-0.6,1,317.0,604.0,1.0,149.0,1,0.14277167240223804,0.14277167240223804
3030,3030,0.013339390741529789,0.0,0,361.0,965.0,0.0,334.0,1,0.016427692544720207,0.016427692544720207
3031,3031,0.8794281536787782,0.9,0,415.0,551.0,0.0,144.0,1,0.3637953275260565,0.3637953275260565
3032,3032,-0.4252576704832023,-0.4,1,318.0,590.0,1.0,262.0,1,0.31940648480576384,0.31940648480576384
3033,3033,0.8279093487840221,0.8,0,344.0,762.0,0.0,414.0,1,0.08953009363043557,0.08953009363043557
