,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,delay
3977,3977,-0.1886739727094744,-0.2,1,269.0,988.0,1.0,613.0,1,178.30109590642115
3978,3978,-0.5775252928899774,-0.6,1,302.0,643.0,1.0,145.0,1,236.6287939334966
3979,3979,0.6937909763879184,0.7,0,342.0,912.0,0.0,656.0,1,45.931353541812236
3980,3980,-0.8860361535413093,-0.9,1,402.0,508.0,1.0,270.0,1,282.9054230311964
3981,3981,0.2943875622973722,0.3,0,386.0,921.0,0.0,223.0,1,105.84186565539417
3982,3982,0.7530829825937218,0.8,0,296.0,562.0,0.0,642.0,1,37.03755261094174
3983,3983,-0.13445624748502216,-0.1,1,276.0,910.0,1.0,1134.0,1,170.16843712275332
3984,3984,-0.37042339010818215,-0.4,1,363.0,587.0,1.0,700.0,1,205.56350851622733
3985,3985,0.019092355853145948,0.0,0,480.0,904.0,1.0,1016.0,0,147.13614662202812
3986,3986,0.20182829805224745,0.2,0,326.0,977.0,0.0,377.0,1,119.72575529216289
3987,3987,-0.007376764808128433,-0.0,1,291.0,536.0,1.0,343.0,1,151.10651472121927
3988,3988,-0.39957909232093347,-0.4,1,378.0,872.0,1.0,890.0,1,209.93686384814
3989,3989,0.4980906022320095,0.5,0,492.0,611.0,0.0,777.0,1,75.28640966519858
3990,3990,0.2000832339542391,0.2,0,269.0,957.0,0.0,224.0,1,119.98751490686413
3991,3991,-0.7219455257689777,-0.7,1,272.0,786.0,1.0,152.0,1,258.29182886534664
3992,3992,-0.24860900435523559,-0.2,1,446.0,838.0,1.0,446.0,1,187.29135065328535
3993,3993,0.0873684806832371,0.1,0,309.0,869.0,1.0,562.0,0,136.89472789751443
3994,3994,0.2887616452567914,0.3,0,485.0,954.0,0.0,561.0,1,106.6857532114813
3995,3995,0.6591938147058658,0.7,0,329.0,937.0,0.0,694.0,1,51.12092779412013
3996,3996,0.7087487930798255,0.7,0,262.0,592.0,0.0,1466.0,1,43.68768103802617
3997,3997,0.9049371319699975,0.9,0,286.0,649.0,0.0,665.0,1,14.25943020450038
3998,3998,0.11653853283927273,0.1,0,280.0,989.0,1.0,551.0,0,132.51922007410909
3999,3999,0.8168928525661072,0.8,0,417.0,566.0,0.0,717.0,1,27.466072115083918
4000,4000,-0.3406644934755947,-0.3,1,467.0,959.0,1.0,184.0,1,201.0996740213392
4001,4001,0.8378463906809444,0.8,0,396.0,648.0,0.0,586.0,1,24.323041397858347
4002,4002,0.7692832901203301,0.8,0,393.0,703.0,0.0,404.0,1,34.60750648195048
4003,4003,-0.08831063369655334,-0.1,1,344.0,634.0,0.0,1572.0,0,163.246595054483
4004,4004,-0.5159841955059765,-0.5,1,299.0,800.0,1.0,451.0,1,227.39762932589647
4005,4005,-0.6926265685592894,-0.7,1,274.0,600.0,1.0,206.0,1,253.89398528389341
4006,4006,-0.8543616934639073,-0.9,1,370.0,842.0,1.0,588.0,1,278.1542540195861
4007,4007,0.7950067371233323,0.8,0,449.0,952.0,0.0,1469.0,1,30.748989431500164
4008,4008,-0.5592695284441376,-0.6,1,387.0,743.0,1.0,440.0,1,233.89042926662063
4009,4009,-0.49106104484779345,-0.5,1,497.0,580.0,1.0,283.0,1,223.659156727169
4010,4010,0.17959195680970086,0.2,0,254.0,544.0,0.0,312.0,1,123.06120647854488
4011,4011,-0.12153880691805985,-0.1,1,486.0,905.0,1.0,509.0,1,168.23082103770898
4012,4012,0.7621487980671209,0.8,0,390.0,876.0,0.0,394.0,1,35.67768028993187
4013,4013,0.8338006411465879,0.8,0,484.0,500.0,0.0,196.0,1,24.929903828011813
4014,4014,0.9768732410491208,1.0,0,398.0,783.0,0.0,199.0,1,3.469013842631885
4015,4015,-0.8840419463062541,-0.9,1,440.0,923.0,1.0,377.0,1,282.6062919459381
4016,4016,0.6578600011291693,0.7,0,425.0,865.0,0.0,1080.0,1,51.3209998306246
4017,4017,-0.6938242387879203,-0.7,1,497.0,833.0,1.0,560.0,1,254.07363581818805
4018,4018,0.8370901624587694,0.8,0,293.0,973.0,0.0,394.0,1,24.436475631184585
4019,4019,0.498069554387089,0.5,0,497.0,753.0,0.0,1180.0,1,75.28956684193665
4020,4020,0.5753655114575242,0.6,0,465.0,911.0,0.0,574.0,1,63.69517328137137
4021,4021,-0.0198276153831487,-0.0,1,462.0,844.0,1.0,114.0,1,152.9741423074723
4022,4022,0.8367372595580189,0.8,0,333.0,995.0,0.0,222.0,1,24.489411066297162
4023,4023,0.021171450425711225,0.0,0,373.0,961.0,1.0,1506.0,0,146.8242824361433
4024,4024,-0.9496164385405832,-0.9,1,460.0,817.0,1.0,113.0,1,292.4424657810875
4025,4025,-0.8655728532622258,-0.9,1,267.0,959.0,1.0,424.0,1,279.83592798933387
4026,4026,0.8338349694063694,0.8,0,270.0,672.0,0.0,288.0,1,24.924754589044596
4027,4027,-0.05848225719505651,-0.1,1,391.0,863.0,1.0,126.0,1,158.77233857925847
4028,4028,0.7623962969230453,0.8,0,255.0,946.0,0.0,559.0,1,35.6405554615432
4029,4029,0.5656290099952905,0.6,0,298.0,627.0,0.0,555.0,1,65.15564850070642
4030,4030,0.7530184312307526,0.8,0,306.0,899.0,0.0,255.0,1,37.047235315387105
4031,4031,-0.3995224324847877,-0.4,1,480.0,962.0,1.0,268.0,1,209.92836487271816
4032,4032,0.9156407907509159,0.9,0,488.0,877.0,0.0,375.0,1,12.65388138736262
4033,4033,-0.8534591909152411,-0.9,1,312.0,643.0,1.0,255.0,1,278.01887863728615
4034,4034,-0.49927375431601084,-0.5,1,260.0,674.0,0.0,266.0,0,224.89106314740164
4035,4035,-0.8227532621728515,-0.8,1,270.0,815.0,1.0,155.0,1,273.4129893259277
4036,4036,0.15048367519730022,0.2,0,382.0,958.0,0.0,1930.0,1,127.42744872040497
4037,4037,0.24184592824178597,0.2,0,451.0,948.0,1.0,961.0,0,113.72311076373211
4038,4038,0.8820201139115282,0.9,0,375.0,630.0,0.0,1465.0,1,17.696982913270766
4039,4039,-0.4810743356684206,-0.5,1,367.0,644.0,1.0,289.0,1,222.16115035026309
4040,4040,-0.018039258852617257,-0.0,1,418.0,888.0,1.0,1484.0,1,152.70588882789258
4041,4041,-0.10998507946146985,-0.1,1,337.0,538.0,0.0,2035.0,0,166.49776191922047
4042,4042,-0.38523224391179767,-0.4,1,317.0,746.0,1.0,817.0,1,207.78483658676964
4043,4043,-0.3947236521121673,-0.4,1,316.0,547.0,1.0,147.0,1,209.2085478168251
4044,4044,-0.8799753605688947,-0.9,1,479.0,995.0,1.0,346.0,1,281.9963040853342
4045,4045,0.2165571995542488,0.2,0,437.0,938.0,0.0,135.0,1,117.51642006686268
4046,4046,0.4266917639694956,0.4,0,488.0,956.0,0.0,276.0,1,85.99623540457566
4047,4047,0.051208879278359154,0.1,0,252.0,627.0,1.0,1371.0,0,142.31866810824613
4048,4048,-0.6011363092546764,-0.6,1,453.0,625.0,1.0,582.0,1,240.17044638820147
4049,4049,-0.47539363159954395,-0.5,1,429.0,526.0,1.0,975.0,1,221.30904473993158
4050,4050,0.9648877990751499,1.0,0,416.0,552.0,0.0,212.0,1,5.266830138727519
4051,4051,0.8357261384399832,0.8,0,438.0,825.0,0.0,507.0,1,24.641079234002518
4052,4052,-0.3967661117236536,-0.4,1,348.0,831.0,1.0,711.0,1,209.51491675854805
4053,4053,-0.8329998650701422,-0.8,1,456.0,694.0,1.0,230.0,1,274.94997976052133
4054,4054,0.9121512930297972,0.9,0,450.0,677.0,0.0,193.0,1,13.177306045530413
4055,4055,-0.8068205995816939,-0.8,1,324.0,506.0,1.0,520.0,1,271.0230899372541
4056,4056,-0.11314711773249875,-0.1,1,408.0,938.0,0.0,1894.0,0,166.97206765987482
4057,4057,-0.49048573572557363,-0.5,1,275.0,762.0,1.0,283.0,1,223.57286035883604
4058,4058,0.053368929927391395,0.1,0,331.0,908.0,1.0,3761.0,0,141.9946605108913
4059,4059,-0.09995032124547043,-0.1,1,311.0,787.0,1.0,832.0,1,164.99254818682056
4060,4060,-0.17336880571975155,-0.2,1,364.0,564.0,1.0,802.0,1,176.00532085796274
4061,4061,0.8307219393560992,0.8,0,419.0,977.0,0.0,2114.0,1,25.391709096585124
4062,4062,0.8910659200028817,0.9,0,498.0,508.0,0.0,234.0,1,16.340111999567753
4063,4063,-0.5376089299386171,-0.5,1,287.0,679.0,1.0,544.0,1,230.64133949079257
4064,4064,0.22890730566308592,0.2,0,498.0,673.0,1.0,809.0,0,115.6639041505371
4065,4065,0.36135511798985465,0.4,0,428.0,586.0,1.0,586.0,0,95.7967323015218
4066,4066,-0.9536990147252875,-1.0,1,458.0,984.0,1.0,168.0,1,293.05485220879314
4067,4067,-0.9456767343376928,-0.9,1,262.0,731.0,1.0,197.0,1,291.85151015065395
4068,4068,0.336804444709073,0.3,0,274.0,856.0,0.0,160.0,1,99.47933329363904
4069,4069,-0.7916997641711123,-0.8,1,446.0,827.0,1.0,267.0,1,268.75496462566684
4070,4070,0.6718841919303584,0.7,0,364.0,823.0,0.0,433.0,1,49.21737121044624
4071,4071,0.7728047033081604,0.8,0,268.0,674.0,0.0,538.0,1,34.079294503775934
4072,4072,0.8119003601965242,0.8,0,362.0,703.0,0.0,555.0,1,28.214945970521367
4073,4073,-0.8539325940207034,-0.9,1,482.0,963.0,1.0,155.0,1,278.0898891031055
4074,4074,-0.3385045547974015,-0.3,1,376.0,538.0,1.0,276.0,1,200.77568321961022
4075,4075,-0.28913563814428556,-0.3,1,285.0,628.0,1.0,487.0,1,193.37034572164282
4076,4076,-0.854707077092161,-0.9,1,293.0,503.0,1.0,274.0,1,278.20606156382416
4077,4077,-0.9035361786464262,-0.9,1,394.0,974.0,1.0,172.0,1,285.5304267969639
4078,4078,0.0034001589440348923,0.0,0,321.0,826.0,0.0,523.0,1,149.48997615839477
4079,4079,0.7568298485799374,0.8,0,323.0,990.0,0.0,237.0,1,36.47552271300939
4080,4080,0.9037048274815613,0.9,0,326.0,667.0,0.0,317.0,1,14.4442758777658
4081,4081,-0.5053831832759157,-0.5,1,452.0,943.0,1.0,335.0,1,225.80747749138735
4082,4082,0.8870752324810289,0.9,0,291.0,640.0,0.0,309.0,1,16.93871512784566
4083,4083,-0.4436600311338057,-0.4,1,411.0,615.0,1.0,804.0,1,216.54900467007084
4084,4084,0.09924505400853634,0.1,0,316.0,665.0,1.0,239.0,0,135.11324189871954
4085,4085,-0.23712198187888434,-0.2,1,288.0,995.0,1.0,1497.0,1,185.56829728183266
4086,4086,0.31564549682443466,0.3,0,402.0,625.0,0.0,743.0,1,102.6531754763348
4087,4087,-0.018351880364264828,-0.0,1,379.0,570.0,1.0,131.0,1,152.75278205463974
4088,4088,-0.08210153810400755,-0.1,1,476.0,580.0,1.0,2044.0,1,162.31523071560113
4089,4089,-0.17660355014842377,-0.2,1,397.0,729.0,1.0,614.0,1,176.49053252226358
4090,4090,0.6360339569953759,0.6,0,282.0,662.0,0.0,226.0,1,54.594906450693614
4091,4091,0.993338607647962,1.0,0,373.0,604.0,0.0,533.0,1,0.9992088528056997
4092,4092,0.14787272306279498,0.1,0,369.0,932.0,0.0,829.0,1,127.81909154058076
4093,4093,-0.6482531372976947,-0.6,1,429.0,601.0,1.0,130.0,1,247.2379705946542
4094,4094,0.379952788836297,0.4,0,419.0,758.0,0.0,253.0,1,93.00708167455545
4095,4095,-0.8578899656520405,-0.9,1,334.0,994.0,1.0,442.0,1,278.68349484780606
4096,4096,0.17434210652111148,0.2,0,279.0,787.0,0.0,1364.0,1,123.84868402183328
4097,4097,-0.12878562520528103,-0.1,1,395.0,602.0,1.0,1873.0,1,169.31784378079215
4098,4098,0.24424834610705015,0.2,0,296.0,603.0,0.0,301.0,1,113.36274808394248
4099,4099,0.287230948075444,0.3,0,301.0,812.0,0.0,367.0,1,106.9153577886834
4100,4100,-0.3936316445695458,-0.4,1,424.0,731.0,1.0,245.0,1,209.04474668543187
4101,4101,-0.24900991064688505,-0.2,1,493.0,961.0,1.0,256.0,1,187.35148659703276
4102,4102,-0.5092432773663953,-0.5,1,327.0,508.0,1.0,275.0,1,226.3864916049593
4103,4103,-0.9046293354077979,-0.9,1,356.0,810.0,1.0,124.0,1,285.69440031116966
4104,4104,-0.1010590776488236,-0.1,1,369.0,937.0,1.0,1294.0,1,165.15886164732353
4105,4105,0.6815490566874163,0.7,0,300.0,850.0,0.0,800.0,1,47.767641496887556
4106,4106,0.6475157251771089,0.6,0,471.0,788.0,0.0,191.0,1,52.87264122343367
4107,4107,0.3407798141817555,0.3,0,253.0,931.0,0.0,526.0,1,98.88302787273668
4108,4108,0.18462460477600584,0.2,0,321.0,559.0,1.0,180.0,0,122.30630928359912
4109,4109,-0.8557122446464198,-0.9,1,332.0,768.0,1.0,400.0,1,278.356836696963
4110,4110,0.6790020766514826,0.7,0,403.0,954.0,0.0,593.0,1,48.14968850227761
4111,4111,-0.41524996064249464,-0.4,1,284.0,924.0,1.0,422.0,1,212.2874940963742
4112,4112,0.38720431902602326,0.4,0,319.0,993.0,0.0,268.0,1,91.91935214609651
4113,4113,-0.1546765454602126,-0.2,1,325.0,836.0,1.0,249.0,1,173.2014818190319
4114,4114,0.6461275414128438,0.6,0,486.0,811.0,0.0,233.0,1,53.08086878807343
4115,4115,0.350344513189756,0.4,0,448.0,967.0,1.0,165.0,0,97.4483230215366
4116,4116,0.6006993474510829,0.6,0,257.0,959.0,0.0,244.0,1,59.895097882337566
4117,4117,-0.020399760562717528,-0.0,1,355.0,980.0,1.0,855.0,1,153.05996408440762
4118,4118,0.3541889412004653,0.4,0,421.0,670.0,0.0,1489.0,1,96.8716588199302
4119,4119,0.26828439119927006,0.3,0,260.0,568.0,1.0,202.0,0,109.75734132010949
4120,4120,-0.39635765163393377,-0.4,1,325.0,901.0,1.0,204.0,1,209.45364774509005
4121,4121,-0.5334915386675521,-0.5,1,438.0,953.0,1.0,189.0,1,230.0237308001328
4122,4122,-0.43463355086173405,-0.4,1,319.0,708.0,1.0,633.0,1,215.1950326292601
4123,4123,-0.9194947395223732,-0.9,1,304.0,725.0,1.0,571.0,1,287.924210928356
4124,4124,-0.3207587806805119,-0.3,1,461.0,744.0,1.0,365.0,1,198.11381710207678
4125,4125,0.4172419666291578,0.4,0,319.0,991.0,0.0,1570.0,1,87.41370500562633
4126,4126,-0.01223385028143742,-0.0,1,296.0,826.0,1.0,3718.0,1,151.8350775422156
4127,4127,-0.10050688653050943,-0.1,1,300.0,509.0,1.0,511.0,1,165.0760329795764
4128,4128,0.810657936434561,0.8,0,491.0,628.0,0.0,291.0,1,28.401309534815855
4129,4129,-0.023261095366842843,-0.0,1,335.0,940.0,1.0,2045.0,1,153.48916430502643
4130,4130,-0.5095984301300511,-0.5,1,386.0,503.0,1.0,191.0,1,226.43976451950766
4131,4131,-0.03679415355670046,-0.0,1,255.0,708.0,1.0,307.0,1,155.51912303350508
4132,4132,-0.4842315689216856,-0.5,1,405.0,839.0,1.0,206.0,1,222.63473533825285
4133,4133,0.7639356147377481,0.8,0,486.0,913.0,0.0,241.0,1,35.40965778933779
4134,4134,0.39426084564435926,0.4,0,447.0,592.0,1.0,251.0,0,90.8608731533461
4135,4135,-0.5692139958869045,-0.6,1,433.0,705.0,1.0,242.0,1,235.38209938303567
4136,4136,0.943246513147701,0.9,0,387.0,687.0,0.0,756.0,1,8.513023027844845
4137,4137,-0.16458130637251234,-0.2,1,307.0,529.0,0.0,624.0,0,174.68719595587686
4138,4138,-0.2623062078755929,-0.3,1,347.0,767.0,1.0,196.0,1,189.34593118133893
4139,4139,0.13478563512925246,0.1,0,258.0,848.0,1.0,134.0,0,129.78215473061212
4140,4140,0.1578501087874793,0.2,0,410.0,527.0,1.0,213.0,0,126.32248368187811
4141,4141,0.9884816849496361,1.0,0,295.0,889.0,0.0,436.0,1,1.7277472575545905
4142,4142,-0.8244823572011921,-0.8,1,322.0,833.0,1.0,345.0,1,273.6723535801788
4143,4143,0.13274402059261714,0.1,0,270.0,682.0,0.0,998.0,1,130.08839691110742
4144,4144,-0.2511675268511455,-0.3,1,469.0,576.0,1.0,485.0,1,187.67512902767183
4145,4145,-0.985162849109223,-1.0,1,289.0,945.0,1.0,216.0,1,297.77442736638346
4146,4146,-0.7837299629191143,-0.8,1,346.0,624.0,1.0,280.0,1,267.55949443786716
4147,4147,-0.522251831151828,-0.5,1,343.0,917.0,1.0,1050.0,1,228.3377746727742
4148,4148,0.10936779852097223,0.1,0,478.0,535.0,1.0,197.0,0,133.59483022185415
4149,4149,0.7981617254170774,0.8,0,483.0,617.0,0.0,260.0,1,30.27574118743839
4150,4150,0.9777153332757575,1.0,0,405.0,620.0,0.0,755.0,1,3.342700008636368
4151,4151,0.2564702999496171,0.3,0,479.0,505.0,1.0,176.0,0,111.52945500755743
4152,4152,0.9284892030348242,0.9,0,352.0,751.0,0.0,1317.0,1,10.726619544776373
4153,4153,0.3051586473734451,0.3,0,429.0,912.0,1.0,459.0,0,104.22620289398323
4154,4154,0.5866026267431022,0.6,0,416.0,906.0,0.0,138.0,1,62.00960598853468
4155,4155,0.8802842931975823,0.9,0,353.0,724.0,0.0,693.0,1,17.95735602036266
4156,4156,0.544229435043871,0.5,0,463.0,583.0,0.0,1844.0,1,68.36558474341935
4157,4157,-0.4933525735902924,-0.5,1,439.0,796.0,1.0,135.0,1,224.00288603854386
4158,4158,-0.10180843071766721,-0.1,1,250.0,807.0,0.0,413.0,0,165.27126460765007
4159,4159,-0.2390567228830356,-0.2,1,403.0,507.0,1.0,140.0,1,185.85850843245535
4160,4160,0.5039660441995142,0.5,0,435.0,984.0,0.0,161.0,1,74.40509337007288
4161,4161,0.8249932985526343,0.8,0,412.0,622.0,0.0,876.0,1,26.25100521710486
4162,4162,-0.110495188737878,-0.1,1,318.0,633.0,1.0,1289.0,1,166.5742783106817
4163,4163,-0.09880886423821922,-0.1,1,371.0,625.0,1.0,774.0,1,164.8213296357329
4164,4164,0.5255399855387088,0.5,0,319.0,812.0,0.0,509.0,1,71.16900216919367
4165,4165,0.777142056338636,0.8,0,296.0,630.0,0.0,494.0,1,33.4286915492046
4166,4166,0.9163450423408157,0.9,0,315.0,607.0,0.0,278.0,1,12.548243648877644
4167,4167,0.14102502144551265,0.1,0,451.0,986.0,0.0,403.0,1,128.84624678317311
4168,4168,0.6541237136016647,0.7,0,441.0,570.0,0.0,379.0,1,51.8814429597503
4169,4169,-0.977756630315092,-1.0,1,252.0,525.0,1.0,153.0,1,296.6634945472638
4170,4170,0.7056376318339206,0.7,0,480.0,696.0,0.0,314.0,1,44.15435522491191
4171,4171,0.5238774790110272,0.5,0,333.0,845.0,0.0,842.0,1,71.41837814834592
4172,4172,0.5240401701163886,0.5,0,286.0,515.0,0.0,829.0,1,71.39397448254171
4173,4173,0.8658404431443201,0.9,0,329.0,503.0,0.0,418.0,1,20.12393352835199
4174,4174,0.44396869655607096,0.4,0,282.0,850.0,0.0,428.0,1,83.40469551658936
4175,4175,-0.5604487927484494,-0.6,1,434.0,736.0,1.0,360.0,1,234.0673189122674
4176,4176,0.7119535426048196,0.7,0,480.0,677.0,0.0,363.0,1,43.20696860927706
4177,4177,-0.02656304396039344,-0.0,1,450.0,512.0,1.0,1018.0,1,153.98445659405903
4178,4178,0.29060962394693424,0.3,0,482.0,665.0,1.0,1263.0,0,106.40855640795986
4179,4179,0.20056440422421895,0.2,0,416.0,967.0,1.0,1387.0,0,119.91533936636716
4180,4180,-0.061823608578737144,-0.1,1,253.0,738.0,0.0,1249.0,0,159.27354128681057
4181,4181,0.6695438744059907,0.7,0,460.0,563.0,0.0,197.0,1,49.56841883910139
4182,4182,0.7565137615082254,0.8,0,461.0,664.0,0.0,255.0,1,36.52293577376619
4183,4183,0.0023305787676519696,0.0,0,471.0,954.0,1.0,1695.0,0,149.6504131848522
4184,4184,-0.5246021731114947,-0.5,1,477.0,993.0,1.0,260.0,1,228.6903259667242
4185,4185,0.10629268258572244,0.1,0,439.0,671.0,0.0,780.0,1,134.05609761214163
4186,4186,-0.8561091676722941,-0.9,1,390.0,770.0,1.0,120.0,1,278.4163751508441
4187,4187,0.5587170969180788,0.6,0,277.0,501.0,0.0,542.0,1,66.19243546228817
4188,4188,0.20796580427496103,0.2,0,407.0,601.0,0.0,2442.0,1,118.80512935875585
4189,4189,0.46389536769316186,0.5,0,313.0,828.0,0.0,639.0,1,80.41569484602572
4190,4190,-0.030782155301168235,-0.0,1,300.0,903.0,1.0,387.0,1,154.61732329517523
4191,4191,-0.9699597950111183,-1.0,1,262.0,834.0,1.0,224.0,1,295.49396925166775
4192,4192,-0.9387023204111373,-0.9,1,254.0,946.0,1.0,230.0,1,290.8053480616706
4193,4193,-0.4667093156019533,-0.5,1,427.0,901.0,1.0,722.0,1,220.006397340293
4194,4194,0.7847349194800091,0.8,0,324.0,757.0,0.0,629.0,1,32.28976207799864
4195,4195,0.2608647609222161,0.3,0,451.0,594.0,1.0,935.0,0,110.87028586166758
4196,4196,-0.009161136025437333,-0.0,1,498.0,528.0,1.0,394.0,1,151.3741704038156
4197,4197,-0.20790459348622603,-0.2,1,412.0,826.0,1.0,842.0,1,181.1856890229339
4198,4198,-0.44959311190661455,-0.4,1,334.0,868.0,1.0,208.0,1,217.4389667859922
4199,4199,-0.7397917909079454,-0.7,1,383.0,577.0,1.0,400.0,1,260.96876863619184
4200,4200,0.4233289533541287,0.4,0,483.0,557.0,0.0,340.0,1,86.50065699688069
4201,4201,-0.5130540784800208,-0.5,1,275.0,949.0,1.0,206.0,1,226.95811177200312
4202,4202,0.4042959586260859,0.4,0,286.0,599.0,0.0,335.0,1,89.35560620608712
4203,4203,-0.6350161610715068,-0.6,1,274.0,565.0,1.0,421.0,1,245.25242416072604
4204,4204,-0.3191218441906529,-0.3,1,346.0,935.0,1.0,209.0,1,197.86827662859793
4205,4205,0.44619239802029,0.4,0,288.0,599.0,0.0,533.0,1,83.0711402969565
4206,4206,0.5951470633214948,0.6,0,343.0,729.0,0.0,1348.0,1,60.72794050177578
4207,4207,0.2283319895073621,0.2,0,415.0,837.0,1.0,268.0,0,115.75020157389568
4208,4208,-0.4592066545093765,-0.5,1,340.0,601.0,1.0,719.0,1,218.88099817640648
4209,4209,0.4175887551550861,0.4,0,425.0,923.0,0.0,1132.0,1,87.36168672673709
4210,4210,0.057157395096911756,0.1,0,309.0,646.0,1.0,1945.0,0,141.42639073546323
4211,4211,-0.1427182160090794,-0.1,1,347.0,990.0,1.0,183.0,1,171.4077324013619
4212,4212,0.4202222943563918,0.4,0,274.0,631.0,0.0,815.0,1,86.96665584654123
4213,4213,0.5392830231255596,0.5,0,449.0,532.0,0.0,479.0,1,69.10754653116605
4214,4214,-0.5656287156903503,-0.6,1,323.0,543.0,1.0,1004.0,1,234.84430735355255
4215,4215,-0.9340973107883259,-0.9,1,426.0,708.0,1.0,126.0,1,290.11459661824887
4216,4216,-0.49341715318722446,-0.5,1,344.0,806.0,1.0,280.0,1,224.01257297808368
4217,4217,0.34061091287161416,0.3,0,342.0,967.0,0.0,2261.0,1,98.90836306925787
4218,4218,-0.054468061360883224,-0.1,1,389.0,654.0,1.0,277.0,1,158.17020920413248
4219,4219,0.5987867253210235,0.6,0,331.0,790.0,0.0,1859.0,1,60.18199120184647
4220,4220,-0.35782862880168453,-0.4,1,320.0,710.0,1.0,700.0,1,203.67429432025267
4221,4221,0.740081997408923,0.7,0,420.0,722.0,0.0,298.0,1,38.98770038866155
4222,4222,-0.7090778100618658,-0.7,1,261.0,952.0,1.0,127.0,1,256.36167150927986
4223,4223,-0.593580596576549,-0.6,1,326.0,877.0,1.0,127.0,1,239.03708948648236
4224,4224,0.503213555018519,0.5,0,480.0,592.0,0.0,1398.0,1,74.51796674722215
4225,4225,0.23481920441863102,0.2,0,338.0,843.0,1.0,139.0,0,114.77711933720535
4226,4226,-0.5244310295252324,-0.5,1,299.0,550.0,1.0,251.0,1,228.66465442878484
4227,4227,0.5474339491914773,0.5,0,434.0,948.0,0.0,168.0,1,67.88490762127842
4228,4228,-0.2459417943187645,-0.2,1,445.0,586.0,1.0,409.0,1,186.89126914781468
4229,4229,0.1716049352507536,0.2,0,345.0,767.0,0.0,358.0,1,124.25925971238696
4230,4230,0.9762301807064266,1.0,0,449.0,723.0,0.0,358.0,1,3.5654728940360036
4231,4231,0.1512286301624206,0.2,0,272.0,789.0,1.0,1029.0,0,127.3157054756369
4232,4232,-0.021864828150049087,-0.0,1,283.0,519.0,1.0,208.0,1,153.27972422250735
4233,4233,-0.5836217886288566,-0.6,1,475.0,741.0,1.0,154.0,1,237.5432682943285
4234,4234,-0.06019989885743726,-0.1,1,372.0,568.0,0.0,390.0,0,159.0299848286156
4235,4235,-0.5424877467823894,-0.5,1,477.0,776.0,0.0,407.0,0,231.37316201735842
4236,4236,-0.0242427341666005,-0.0,1,274.0,633.0,0.0,253.0,0,153.63641012499008
4237,4237,-0.6182575111479429,-0.6,1,499.0,639.0,1.0,412.0,1,242.73862667219143
4238,4238,-0.9566621169920686,-1.0,1,254.0,732.0,1.0,414.0,1,293.49931754881027
4239,4239,0.08312117049491219,0.1,0,397.0,560.0,0.0,543.0,1,137.53182442576318
4240,4240,0.7433267372443328,0.7,0,404.0,969.0,0.0,817.0,1,38.50098941335007
4241,4241,-0.9230498320754441,-0.9,1,399.0,520.0,1.0,351.0,1,288.4574748113166
4242,4242,0.6213311597578439,0.6,0,325.0,684.0,0.0,841.0,1,56.80032603632341
4243,4243,0.5584417981641521,0.6,0,350.0,620.0,0.0,350.0,1,66.23373027537718
4244,4244,0.3943312222407289,0.4,0,398.0,995.0,0.0,427.0,1,90.85031666389067
4245,4245,-0.8420034030463166,-0.8,1,344.0,557.0,1.0,539.0,1,276.3005104569475
4246,4246,0.04554896136833575,0.0,0,373.0,616.0,0.0,2221.0,1,143.16765579474963
4247,4247,0.9899446699500187,1.0,0,421.0,531.0,0.0,208.0,1,1.5082995074971906
4248,4248,-0.104283403849178,-0.1,1,366.0,507.0,1.0,667.0,1,165.6425105773767
4249,4249,-0.9189120619176756,-0.9,1,319.0,845.0,1.0,386.0,1,287.83680928765136
4250,4250,-0.8629679233081593,-0.9,1,299.0,574.0,1.0,427.0,1,279.4451884962239
4251,4251,0.6130752599672762,0.6,0,423.0,728.0,0.0,1249.0,1,58.03871100490857
4252,4252,-0.6809723566049111,-0.7,1,463.0,889.0,1.0,218.0,1,252.14585349073667
4253,4253,-0.48408787965108746,-0.5,1,291.0,677.0,1.0,122.0,1,222.61318194766312
4254,4254,-0.6474694994652466,-0.6,1,490.0,848.0,1.0,402.0,1,247.12042491978698
4255,4255,-0.35512371772232343,-0.4,1,408.0,938.0,1.0,1474.0,1,203.26855765834853
4256,4256,0.3698822909736035,0.4,0,338.0,894.0,1.0,908.0,0,94.51765635395948
4257,4257,-0.7106223249645711,-0.7,1,395.0,954.0,1.0,371.0,1,256.59334874468567
